author,comment
redmongrel,"This is the scene I had my dad play when he visited us, not because he cares about gaming or my PC build at all but just because its was so wow. With chonky headphones of course."
John_Mat8882,"The whole campaign is dull, the action in that section is relatively dull too and a hell of scripting too, but wholeheartedly nice overall for immersion moments, unless you play DCS or other sims all the time hehe."
sololander,No way this came out in 2010 fml. I feel old now… for me it still like couple of years back not freaking 2010.
Lucky_Cookie515,"I played BF3 like 5 times probably and I still go ""HOLY SHIT"""
Cirok28,"Bf2042 is a disgrace in comparison.

Have upgraded my PC every major BF release, except for the latest."
SouthTippBass,"The hype. The absolute fucking hype surrounding this game at launch was incredible. The countdown to launch was agonising, we ate up every piece of promotional material released. And then the game drops and its actually amazing and totally worth it! I don't see us experiencing something like that again anytime soon."
_SGP_,2010 kids? 12 year olds?
TheWhiteRabbit74,"BF3 single player campaign didn’t make a lot of sense, but holy shit was it action packed! ‘Never a dull moment’ truly fits the description."
staticthreat,"[This](https://imgur.com/wZqqyEX) was a wow moment for me back in SNES days.  

Turn and Burn: No-Fly Zone

https://youtu.be/13gyVcz5Bow?t=93"
ins1der,God what happened to Battlefield :(
HerMajestysButthole,"My wow, but in a more wtf way,  moment was: *Remember. No Russian.*"
platinums99,"B.I.G.


Never forget that moment, or the chills and goose bumps, the surge, then the elation

It was a roller coaster mayn"
cRABFATHER,"BF3 was so good, but no one mentioning BF2. For me it bests all other BF-titles. Atleast regarding mutliplayer. It still got a player base and lots of mods still being made by the community."
Black_Electric,It deffinetly is jaw dropping just how clipped his helped is into the canopy.
johnnyGotHisTabla,That's almost as good as F-15 Strike Eagle on the Commodore 64.
TheRealJayk0b,"I remember it on my ps3, it was so fucking fun"
jdizzle3124,Hell I was 25 and impressed.
RavensEtchings,Kids? I was 20 😅
Cosmonauto,Bf3 and bf4 were great modern shooters
Rickys101,Reminder that video game graphics haven't gotten that much better in 13 years
KuroKitty,"I don't want the near future, I don't want ww2 or ww1, I just want a new modern day battlefield game please DICE. Battlefield 4 was the last good game."
AmishUndead,"Anyone out there who loved this mission and has an interest in getting a more detailed version really needs to check out DCS (Digital Combat Simulator but no one calls it that)

It's basically a whole flight simulation with fighter jets that have fully functional weapons/radar/radios you name it. They have everything from WWII to Korean War to Vietnam to about 2000ish (anything newer is still classified and the devs take pride in making a true to life simulation). You can fly an F18 and recreate this mission if you like.

You can play PVE, PVP, Singleplayer, and even in VR!! [Check out this video](https://youtu.be/OLh02USKkHY) for a small taste of what it's like. Then join us on /r/hoggit if you want to learn more!"
HOLISTIC-VEGAN,They flopped on 2042 hard… BF3 has a special place always ✊🏽
Peakomegaflare,What happened to the years man....
vi3tmix,"*Have good ends, good highs, good lows, no out lights. Ready in the back? Here we go!*"
thecoolerllcoolJ,The first mission and this one are only memorable ones of the campaign for me. I hated the lack of destruction at first in the multiplayer after playing bad company 2 religiously. God I want bad company 3 so bad.
Plenty-Device-1750,"Man, what a mission"
Plenty-Device-1750,"Graphics wise, the only real “jumps” I can recall are Crysis and BF3"
Rasta-Lion,"*you hear a deep matured voice coming from the shadows in the dark corner of the bar. You squint your eyes and see an old guy smoking a cigar, grey hairs, grey beard and scars on his face. He says to you:

""You think you're old kid? I've had several medal of honors before you got your call of duty or even seen battlefield... You think war is tough? You're lucky, back in my day you couldn't distinguish a man from a tree at a distance..."""
kidkruczev,Bf4 right? This gave me flashbacks to getting high in my dorm room doing dog fights in multiplayer. Such a shame what happened to that franchise. I feel like it just tanked
mech_man_86,"Not at all what the WSO does BTW. When the pilot was yelling at me to fire I kept thinking, you do it. That's your job."
Jian_Ng,Walking up to the flight deck seeing the jets in the rain. Maaaaan.
WestwardNorthWindow,This scene was set on the same ship I deployed on.
Wrong_Bus6250,"Wow moment for 2010 adults, too."
SgtRicko,"If only they'd let you actually control the damned jet and dogfight instead of just reacting to a bunch of QTE prompts.  Like, all you're doing is just deploying flares, dropping bombs and shooting missiles, that's it."
Bjesan_Supak,Man…when DICE was the shit! Miss playing BF3
SamVimesofGilead,In my opinion Bad Company 2 will always be the best.
808retro,Don’t attack me in public like this.
EmilyDontAsk,"The fucking fighter jet mission? you couldnt even fly the thing, you just sat in the back seat and pressed buttons when the game told you to.    

yall are blinded by nostalgia"
mtgtfo,Pretty sure this was 2011 around the same time Skyrim released. 2010 was Halo: Reach and Black Ops
LETT3RBOMB,That's not World of Warcraft at all
indoguju416,Still looks amazing
The_Flatulent_Taco,I played through this campaign about 4 months ago and I was wowed all over again.
ThatGamerMoshpit,Back when devs and publishers cared about their games.
Orcasubmarine,"Just a shame, it's about as engaging as ""Press F to pay respects""."
Yastiandrie,I upgraded to Windows 7 for this game back in the day...and immediately made the start menu look like XP's
MHWGamer,"bf3 was so mindblowing good for me that I've never touched COD in my life for more than a few days of free weekend.
I could spend 50 bucks on a cod or play bf3 again, the choice is always the same"
InAllItsForms,As I replied to the OP - call of duty black ops 1 had a campaign that was 10x better than BF3 - and I played more battlefield post 2010 than COD so I’m not a fanboy - the mission where you get in the SR71 Black Bird - or breaking out of Vorkuta and the twist at the end.. black ops romped battlefield in 2010 and battlefield beat call of duty the years since until the latest cod
