author,comment
JasonVanJason,"The game was not great, the materia was kind of neat, this would of been great had it been attached to ff remake, using different systems than remake was a dumb choice"
Eddiejay30,I never got to play. The updates and initial install took waaay too long and when my phone slept it would start over. They killed this game off fast.
drakesylvan,Good riddance to more mobile games.
theallaroundnerd,And nothing of value was lost
Time2kill,"It was actually a fun game, just need better balancing and opening for pc/consoles. Riding Chocobo with your team around the map and using a summon during the final fight was actually quite awesome."
SubmissiveDinosaur,Lasted too much
TheFinalBoss90,I actually enjoyed this game and it's unique twist on a battle royal. It kinda sucks seeing all these people bash on the game while making inaccurate assumptions along with most likely never having even played it. It was not advertised nearly enough and many didn't even know of its existence. I feel if there was even the slightest bit of effort towards marketing I feel like more people would have tried it out simply bc it is a final fantasy game. I'm sad to see it go and also am not surprised
Narkanin,Had potential. Mistake not releasing it for consoles/pc and putting some effort into it.
QuitFrozenTurkey,"You can tell they put a lot of money into advertising it, because this is the first time I've heard of it. Great."
abrachoo,"If a game can ""close down"" such that it can not be played anymore, it never deserved to be played to begin with. Terrible design choice, 0/10."
supermario182,I would've played it more on console or PC.
geven87,"Goodbye, Pickle Rick!"
The_L3G10N,I honestly really enjoyed it when I tried it. But playing on mobile is just a no for me
mame_kuma,The game was... fine. Janky and full of bots/children and it crashed all the fucking time but gameplay wise it wasn't awful. Pair a controller and it was enough to pass the time on a slow work day.
tofulo,I legit didn’t know this released
tzeriel,Another turd flushed. Shame it took this long.
degoogleyourphone,Idk what this is but sad to see a game go
InfiniteTumbleweed77,I actually really enjoyed this game. The first 20 minutes of each match was bots running at you and killing them followed by meeting the only other live player in the game for a heated 1v1 to win or lose the match.
bdhoff,"To those affected, you have my sympathies. Been there. It sucks. Makes me not want to spend money on mobile games."
highonpixels,Feel like Square Enix went late on the trends and threw money at live service projects with disregard to quality. This and Babylon Falls the sole examples. They should take a note from Bandai Namco as I feel both of them were at some stage heavily invested in Mobile cash cow games however Bandai seemed to have reinvested much more wisely and producing hits. With Square Enix selling off studios its like they just hanging on the Final Fantasy franchise. Forspoken looks really soso and the latest trailer didn't pique my interest further.
Mantaur4HOF,"""So long and thanks for all the cash!"""
kyoki2121,I didn’t play. You’re welcome.
RatedR2O,I would've played more of it because I'm a huge FF7 fan... but I don't like mobile games.
FamiGami,"With all these closures, how can Square Enix ever expect ANYONE to ever sign up for any game service they ever release going forward? They're worse than Netflix when it comes to commitment!"
Tacowant,Would have loved to try…except it was on freaking mobile.  I can’t stand mobile gaming personally.
depressed_sans,"It wasn't a good game but it was a fun game, rest in bytes buddy"
SpikeRosered,"The turnaround of these failed licensed mobile games is scary.

I'm a bit reminded of the FF15 tie in pinball mobile game that only lasted a few months before dying. It was weird because the game was released in an incomplete state and literally never given the resources to be finished.

The in-game pinball game wasn't very engaging either imo. It was a weird thing to focus on for the live-service experiment that was FF15."
DeadHED,I never even heard of this
,I didn't even know this game existed
WillSmithsper,Had no idea this game even came out.
frogparlor,I played this game every day since a few weeks after lunch. AMA
Shadw21,I've never heard of this game.
SirBastian1129,Oh no.... anyway.
geocitiesuser,"Never heard of it, tbqh. Mobile game I'm thinking?"
Cleveland_Guardians,I'm guessing that's a picture of everyone who ever played it?
MedonSirius,Lol that's the peak of the playerbase in summary in one picture
pacman404,"Lol I don't even know what this is, and I'm a huge final fantasy fan 🤔"
MWIIesDoggyCOPE,Fucking mobileshit. TFS would've been GOATed on consoles and PC
EverquestJunky,Imagine playing these mobile shitters omegalul
kdebones,Aka “thank you for wasting your money.”
JodAetaem,"Played 5 games, won one , call it a day. 
I love FF7 like everyone else, but it was not a great game. Sorry for the few people who whaled it !"
TW1TCHYGAM3R,"Not releasing this for console is probably what killed this game.

It was OK as far as BR go but I would have preferred more Melee/Sword/Magic fighting than mostly guns for a FF game."
0tawizo,Boo hoo let me press f on the world’s smallest keyboard
Houeclipse,Psp graphic looking ass
ChaosMiles07,"""I will never be a memory...""

_\*instantly forgotten\*_

So anyways, _Ever Crisis_ next, huh? Anyone?"
SirLocke13,And nothing of value was lost.
concequence,"Is... that Wol in the middle there in the Trenchcoat?

edit: Also all the Mobius players:  ""First time?"""
Darksawyerx,thank god i hate that the ff7 franchise is being milked like this
Satinsbestfriend,All 550 of you. If I'm being generous
NitrousIsAGas,And nobody cared.
phone_reddit_reader,Poor Heather Anne Campbell’s zeroth class
