author,comment
fanblade64,Old games are better just watch the cutscenes and you will get the same experience
dropTheBeef,"Lol, why? Just buy it instead of complaining."
Agent101g,Because I don’t want to play as a sociopath who burns a dude alive in a cage to solve a puzzle
Mikkelzen,no matter how much i loved the first new GOW for PS4 i will never buy a machine that is almost impossible to get in my country for one single video game. Release that shit on PC.
CiriLOVESGeralt,"Probably because its e mediocre Game. All PS Exclusive I played so fare were mediocre at best. What annoys me most about it that PS fanboys hype them up like they are these incredible Masterpieces, which they fucking aren't!."
JoganLC,No games means more time to better your finances. Lol I guess the downvotes mean you all would rather not have disposable income and just complain.
Cerberus_Kelevra,😆
Flimsy-Calendar-6864,I feel that 😂
RYEman1075,I don’t have either lol
Dr4zhar,I surely won't buy a playstation just for that. I'd rather build a 10k nuclear-fueled PC so that it can run a ps5 emulator.
theShyning_,Same but with Ragnarok. I got lucky with winning a PS5 in a raffle a while ago but I can’t afford any games for it lol
maggos,I got GameCast
woganpuck,"Single player games go on sale several months after they're released. I'm in my thirties, so maybe this seems like a long time for the youngins, but at this point I think shit that happened a few months ago actually happened 7 years ago."
Bluewalker_BR,"I Will wait for a gow sale on steam. But Also... Man i would love If they release a god of war collection on Pc (since they are making Pc ports) and a bloodborne Port (i guess i Will die before i see Pc bloodborne with 60 fps). Maybe next year, because im 100% getting re4 remake First and dead space remake later."
PCGamerjunkie,lol whoever created this rinsed thereself
ImpartialHawk,"Funny, I saw a single PS5 at GameStop the other day. The *God of War* one, in fact. I told my wife we should trade our Xbox 360, Xbox One S, PS3, and *all* our games toward it. They probably wouldn't give us much, but we haven't played *any* of them in over a year. So they aren't doing anything for us, and having 3 consoles under the TV is just taking up space and collecting dust. And honestly those two Xbox consoles aren't worth a shit, anyway. 360 was awesome in its day, but it hasn't aged well, and XB1S was always shit tier (XB1/PS4 generation held back by hard drives, mostly; never had one, but I think PS4 was better?). As far as XBSX vs PS5, PS5 all the way. I'm a PC gamer though, so if I want the Xbox exclusives, I'll just get GamePass Ultimate. Then I got both. What do I need a Series X for? Sigh. I just wish the PS5 was black instead of white. That said, it's still prettier than a Series X. (Nothing against the Series X! My brother in law has one and it's a beast. I just don't see a reason to spend $500 on one when I can play its exclusives on PC, and put a PS5 under my TV for its exclusives, which *aren't* all on PC.)

Even without the trade, I could afford a PS5. Truth is, I really don't have that much time for gaming and my gaming PC suits my needs. The Xboxes are my wife's, and the PS3 is mine, and I only got it because a friend sold it to me for next to nothing. $150 for a 60GB phat with BC, and ten games? Couldn't pass it up. Haven't gotten my money's worth. Still don't care."
sh0rtb0x,Same reason I haven't played spiderman yet. It looks so amazing. I just don't think my laptop can handle it unfortunately.
,I have a ps4 but the plus membership gave me the first one for free
DelgadoTheRaat,r/pointlessredcircle
F_P-Actus,as opposed to the neolithic god of war?
Bworm98,It's on PC now.
LegiSLoth,the pic looks like there were a letter behind the R that just got cut out
BuffaloFrend,"I have just started playing Assassin's Creed for the first time. It's the second one, but I am playing it on the Ezio Colllection. It was only 40 USD and I have it in Switch."
JustAnotherLostYouth,"Just in case anyone was wondering as well, I did some research and it actually exists:

“PENIA was the personified spirit (daimona) of poverty and need. She was a companion of Amekhania (Want of Rescource) and Ptokheia (Beggary). Her opposite number were Ploutos (Plutus) (Wealth) and Euthenia (Prosperity).”"
macetheface,"Just get the cheap Gamefly rental sub for like $9 a month.  Play as many games as you want; add a bunch to your queue and once you finish they cross ship out another one.  I used to look for deals, buy used games and then go through the hassle of trying to sell after but this is so much better.  If you play a bunch, can finish one every couple weeks.  So that's like $4.50 per game.

Can get any new game one month after it comes out too."
PWalshRetirementFund,God of PC
MingleLinx,It’s on PC if you have a PC
YoDavidPlays,🤣🤣🤣
Deathstranger,Because currently working on the old games
Hogzor2,Be careful dude. I got permabanned for a similar post and got to appeal for a lift of the ban. This is border to piracy.
QueenCityRebel,at least the 2018(?) one is one steam but now i gotta wait for a while for ragnarok
sknnbones,"I refuse to play it because I worked on GoW3 and got royally fucked over by Sony so they could avoid having to hire me on directly from contract after my contract time limit was reached while the game was still in format/crunch.

Oh boy oh boy what do I get for working 8am to Midnight, 7 days a week for months straight?

Blacklisted from QA since all the gaming companies here used the same Contracting Company to hire QA/Game Test Analysts

You know who hired me after Sony? Walmart.

I went from Game Development to fucking Retail so Sony wouldn’t have to give me health insurance. And why not? Who wouldn’t want to work for SONY?? They have hoards of people waiting to get a job, they cycle through people like crazy."
Optimal_Sand_5329,You can sign up for PS plus and stream it on PC
MHWGamer,"playstation premium + or how it is called costs 16€ for an entire month and you can play many games. I did play GoW in November that way.
(Note that if you want to play other games, it might be necessary to buy a ps4 controller or do some wangle and emulate it with your xbox controller because many Playsi games forces you to use the touchpad at least once to progress (most actually, Gow works flawless).

Streaming quality is ""good"", of course a little bit of input lag - Bloodbourne was fine but with 30fps you don't notice it that much anyway, looks also good enough. Of course, playing Uncharted 4 a month later again in 4k on my PC is a world difference"
joogiee,Just an FYI you can play it for free (god of war) but you still need the playstation 4/5. Just gotta do ps plus ultimate trial and quickly finish it like i did lmaoo.
guywithknife,"Buy a Steam Deck

Or you know play on PC. But I’d use it as an excuse to get a steam deck! Ragnarok might take a while to come to PC though…"
ARIYA1388H,My mom and dad don't let me have PlayStation or xbox Even though I am 15 years old
K1NGCROW,"I have GOW Ragnarok, but I'm finishing my first playthrough of Dark Souls 1. I'm dying to play GOW tho"
Infamous_Ruin6848,God of #stillnops5hereinNL
john_doe11081,Just wait until they release it on Gamecast.
LooksHansNoBullets,God of Poo
Square_Saltine,I have gameplay pass and not enough time to play the stuff I want to as it is
MastermuffinDiscord,"Meanwhile, me: God of Bore"
nicholasgnames,"I want to play this but my son says he doesn't want to until we get a ps5.  I get it, but I don't want to wait lol"
OurFriendIrony,"Its on PC too, 20quid or less"
ThePaJomaster,My PS5 came in today and I'm hooked to Ragnarok
HistoricalShark,God of Bore
ge4020,"True, the real cost of playing it would include the additional sony tax on all other PS5 games, compared to PC or Xbox."
GERMA90,We need to stop buying these expensive games and wait for discounts or something. This is getting ridiculous. And don't let me start on Consoles and Pc.
dappernaut77,Because its on one system that I dont have nor want.
john-douh,"My thumb was hovering over my phone when I saw this… so I read it as:

GOD OF POO"
cheezballs,PC?
paul-d9,God of War is on PC.....
Ttvcat996,"6 more updates and you have 10k

Goodluck on your endeavors"
Duke__Fishron,you can always go piracy route
downonthesecond,Time is a bigger issue than money.
weclock,"Modern God of War is fine, I just miss classic God of War."
