author,comment
Rootorii,"Time is money friend, sooner or later you will start dumping 90% of the loot to traders instead of maximising profit on flea.  


Also the don't forget there are fee on flea"
12161986,No clue. I see people with 299 GPU selling them for barters or insane amounts of money yet I’m a cuck that can’t put more than 2 items on the flea at the same time because they need to make sure I’m pricing every item to sell fast so that I’m driven to RMT.
elrabbit0,"It hasn't \_always\_ been like this. Everyone used to start with 3 offer slots. And there was a time when the flea market didn't exist.

I can't say that having only two slots is really that big of a deal. Even three or four slots can be really restrictive. If you want to spend as little time on your inventory screen as possible, just vendor the stuff that won't sell quickly / doesn't sell for much over the vendor price.

I think most people that play fairly casually can get to three slots by the end of the wipe."
ZorinhoX1,What are the  3/4 trades?
Key_Transition_6820,"Its for later when its fully out and to help find RMT. Literally nobody should have these high price requirements except cheaters. 

Also you don't need the flea, most items up there except gold loot and quest items which are highly inflated can be sold for the same amount as a regular trader with flea fees. 

Ex: tubes are 15k and some change on the flea its selling around 20k but with a 3-4k fee. its usually the same price or slightly better."
No-Cauliflower-5961,"Hey does anyone know if there is a cap on how much therapist willing buy an item for ? I found a bitcoin and therapist bought it for 141k , well I found a second one and now she will only buy it for 63,000 , which is the same exact price she will buy the labs keycard I found . Is there some kind of soft cap she won’t pay more than ? Or was it a bug"
BurtTheTurd,It's yet another way to artificially slow your progress down. It's bad game design.
francoispaquettetrem,"because of Nikita's failure at countering RMT.
So you get fucked because of dumb design decisions."
Kaieron,Because tarkov Players sucks and buy rouble with Real money
TheRealSlobberknob,"I put in 400+ hours and over 1500 raids between PMC and scav last wipe and still didn't manage to get the 3rd slot. I'm over 100 raids deep this wipe and haven't gotten over 1.0 yet. 

Seriously, don't focus on trying to get it. It's unrealistic for anyone not dedicating 6+ hours a day to farm."
AgentNinjaFoo,"They implemented this like two wipes ago, you used to have 3 right off the rip. That all changed when their attempt at stopping RMT was ""restructuring"" the Flea Market."
CorvusEffect,"It used to be 3. Personally,  I feel like it's incentive for me to try to price my items more fairly, so that they sell faster, and I can process them as quickly as they build up in my stash.  


I haven't noticed a total of how much I've sold on flea yet, I'm about to log in and look for it, if it exists, is it hard to find?"
Dodge_Of_Venice,"It never used to be this bad they kept upping it to the point where it is now, its just totally stupid at this point casual players will never even reach 3 or 4 offers available."
fongletto,"1) RMT

2) Reduce insane prices and scam listings. (Imagine how many san-tape key barters that no one in a million years will ever trade would exist without it) It would be like 100 pages worth.

3) Attempt to extend out the early game and try keep items closer to their vendor values.

Of course in typical BSG fashion every change they make has a whole host of unintended side effects that they hadn't considered."
usherstin,"By the way who cares about RMT? cheaters are the people who destroy the joy of this game. If you one tap a RMTler you get some nice stuff and the RMTler lost real money. But what can you do against wallhackers, flying ppl and aimbot? Right nothing…"
BigJeffrey94,What rep do you need to get a third slot?
SamuelCish,"My question is:

What am I supposed to do until I unlock the fleamarket? I can't buy good ammo or gear from the vendors at my level, but to level up I need to actually do well. But to do well, I need gear. It feels like a catch 22.

Edit: also I have to find 2 salewas in raid. Picked 2 off a dude and extracted. Not FIR? What gives? Is it because the guy I killed brought them in and they weren't FIR for him?"
blradj,"sure bro, good point, they are already changing it, in this exact moment (they are not, and they will not)

how many posts like this need to be created to make them notice they are doing their things wrong? is there are any community managers from BSG? holy shit.."
PongoFAL,never understood this one.
Gluckman47,"Maybe for economic reasons. You can't sell items for price you really want or for average cost. You have to sell items here and now for current price if you want to sell 10+ different items.
Second reason is database resources. Double slots means double servers."
Sargash,"So they can clearly see who the cheaters are and deal with them most efficiently, and swiftly.  
/s"
SyntheticSins,"Honestly the flea market is only viable early & mid wipe. Late wipe everyone has all hideout items and prices settle to basically whatever the barter trade equilivent is worth. The economy is not a ""Real"" economy. What traders buy items like guns and armor for is often the lowest its worth players to sell things on the market for, and the price traders sell items for is often the ceiling for the market as well.  


There need to be some items that are ""Market only"" That are limited to maps or have some sort of rarity that will determine their actual market price. Some guns/armors that traders will not buy or sell to be a real, fluid dynamic economy."
KingstonSandpaper,"Doesn't really matter does it, just vendor most of your shit"
HaZarD_SFD,"Sell everything on the flea.  Sell it all.    


Alpha Armband player here.   The Flea will always be a grind.  There are ways to get up there quicker it just requires more crafting to sell those items on the market as well."
abtei,to keep the loot goblins (aka cheaters) occupied a lil while longer.
lazarusdmx,"They gave you less slots to start with, used to be 3.  It was still 10/30 rep for the slot expansions, so you could get 4, and then 5 slots eventually.  It was a bit easier to get the rep, even without finding crazy expensive stuff, because you could do things like craft junk boxes overnight and sell in morning, usually for around 800k-1mil, stuff like that, would add up pretty quick alongside your regular listed items to get you to 4 slots. Also not sure if you can do this anymore, but used to flea my thicc case and weapon cases back in the day that you got from quests, which were 6-21mil. Usually to fund completion of my bitcoin farm.  I don’t think any of that works anymore."
SnooChocolates1070,Unless you're one of those people who try to sell a magazine for 100k roubles then you really don't need more than one or two offers at a time.
thecodehermit,I always thought it was to ease the server load. The less listings the happier the servers ?
mrbawkbegawks,"i dont know how long youve been playing, but every patch is intended to make the game run worse and play slower."
GoobyPlsBro,"It doesn't make much sense anymore. Some time ago people could sell all sorts of gear without restriction

Some time before that, found in raid didn't even exist, so people could buy and resell stuff and make profit out of the flea.

Now I don't see the point, most of the stuff on the flea is mediocre at best.  There are fewer items that you can actually make profits on(hideout items mostly) At this point, they might as well remove it, as it sucks balls"
Stew514,Because it's slowing down the RMTers!!! /S
iLol_and_upvote,"once upon a time you could get into the hundreds of trades with high flea levels (30 at level 30). a lot of people played tarkov market instead of the game and it wasnt the direction in which bsg wanted to take the game, so that got cut down a lot

how it is now is after many nerfs to flea trade spots"
SqookyBoo,I sell everything i get just about on flea if its found in raid its probably more on flea now some cases they undercut a ton and you can even get them for less then what they sell to traders and profit
Daisy_Bloodworth,No this hasn't been always the case. Like 2+ wipes ago I usually had about 10+ slots at the end of a wipe. Now I rarely get above 4.
kglfish,I sighed aswel when I checked wiki and it said I need lvl 30 flearep. when ive been playing much for a month and got 5 currently WTF
Terrible_Instance231,All of the nerfs to QoL are directly related to cheaters. Blame cheaters and the idiots that fund them.
aLoNeIQ,"if BSG would be smart, they give extra slots for EOD version from start on -> ppl would buy more eod versions and u actually have a nice side benefit of spending more money"
madhatter275,Couple wipes ago I got my third flea slot. This was before we has twins and life was over.
APailOfCheese,"I haven't sold on the flea consistently in quite a few wipes now. I don't care how much money I'm losing, I just want to get back to my raids as quickly as possible. I only use the flea for key sales and high ticket items."
Yungterpintine,I like surviving a lot but selling full backpacks over and over annoys the living hell out of me…
goodsnpr,"Because you don't need to sell all 40 items you took out of raid on the flea. A lot of those items don't net you much more than if you sold to vendor, especially once the fee is taken into account."
SilentReavus,"Because some people are too good at making money.

Therefore this change will not affect them in the slightest but only make it harder for literally everyone else to do it."
StatutoryApee,They 'beat cheaters' by making the game aids for everyone else.
Shiner00,"The only reason they did this was to ""stop"" RMT and cheaters like every other dogshit change they've made when in reality it literally only made it possible for players to get this if they ARE cheaters.

It used to be at like 3.0 or 5.0 or something you got another trade then 10.0 and it was a lot better because you could sell more than two fucking items lmao."
Larken_Virch_Furchin,My guess would be its to simulate the fact that loyal and respected customers/traders would get access to better stuff as a reward?
pthumerianhollownull,"Never had 3 slots, and I don't care."
idontknowmyname332,I get why they have done it. If poeple can post more the market would be flooded with items bringing their price down but man is the whole i need to sell on flee to get the best value is a pain in the back side. I spent more in my hide out then playing the game
Alarmed-Cheek-39,Use to be 3 then 1 and now 2 it’s not really even annoying or hard to deal with just play the game lol
NomadBrasil,"The answer nobody is giving.

Because Nikita dislikes the way the flea market works, the player-driven economy is out of his control for the most part, and he wants players to use traders more.

He literally said that already on tarkov podcast."
strangeorawesome,They do this so you have to upgrade to EoD.
BeneficialMix7851,Hard to tell who’s worse bsg or the isle devs
A_Agno,Most likely they want to limit the inventory server load.
Noswad_gaymer,I thought it was 30 mil not 150?
Disastrous-Reality61,Anti RMT effort gone wrong.
weaveryo,"Some of us have played the game long enough we know how to make money easily.

I’m approaching 200 scav runs on reserve. I think my survival rate on my scav is somewhere around 90%. Just scav night reserve. Learn the map. Literally every building has valuable loot. Majority of player scavs on reserve night runs are friendly. I don’t even fire my gun most of the time. I’ll drop meds for loot towards the end because there is no threat. 

I flea market everything that goes for more than 20k. I just got my 3rd slot couple days ago. I’ve never stayed committed long enough to get the 4th slot."
HSR47,">""Edit: So this post got a lot of traction, I hope we can convince BSG that we don't want to play Escape from Hideout manager""

It's not even about that.

I don't mind that aspect of the game, but I agree that the flea progression is completely fucked--you need to be a cheater to get even close to maxing it out, and that's **NOT** hyperbole.

In order to get to 1000 rep, you currently need to gross flea sales of 5 billion Roubles (50,000 Roubles == .01 rep)--if you have EOD, you can subtract 1 million from that figure. To get there in a ~6 month wipe cycle, that means that you need to gross almost 28 million roubles per day, for the entire wipe. If you played 14 hours per day, that would mean that you'd need to average about 2 million in flea sales per hour, every hour you were playing.

That's further complicated by the fact that you start out with a total of 2 flea slots, and you have to grind super hard to get it up beyond that--It makes it really hard to have high grosses relatively early in the wipe.

I chased max flea rep last wipe, and got up to ~150 by the end. If I hadn't taken 4-6 weeks off, I might have gotten up as high as 180-200. Even by getting *that* far, I know I had to have been in the 99.9th percentile of all legitimate players.

To get higher than that, the only way is to focus on super-high per-slot items, like LedX and similar, and the only way to find enough of that class of super-rare items to max out flea rep is to cheat."
Ronaldswenson,Because the devs don’t know what they’re doing
Epicpacemaker,Well how else are RMTers suppose to get a one up on the market??
romanische_050,Kinda confused what you trying to buy or sell...
3Foss,"I think most players will get 3 or 4 slots unlocked, we are not far into the wipe, the fleamarket is only beginning to stabilize from barter items needed for hideout.. im level 35 and have three slots. Its a grindy game for all skills/unlocks/traders, why should flea be different?"
TherealPadrae,Why do you need 3 offers if you don’t sell much on the flea market? If you start selling alot you will unlock the 3 offers… it’s a progression feature like how it takes a insane amount of time to reach max strength. Stop crying.
MixmixMcFatcat,"It's not very apparent, but the main reason (as far as I can tell) is to limit stuff that is on the market, persumably to create some (forced) scarcity."
BrockTestes,To limit how much money you can make?
remouladefreak,"We’re 3 weeks into wipe and i’m at 10.02 flea market rep, just get used to selling EVERYTHING on flea market. Even tho you loose money from fee compared to just selling to vendors. Just sell it on flea and ge the rep. Everything above 10k is worth selling, and if its a valuable like a gold egg which therapist buys for 42k, just sell it for like 39k on flea market and get the rep."
Fluid-Imagination-38,Already past a 100. Also most of your items that you sell if you sell them correctly dont just sit on the market very long. They are gone in seconds. Honestly only need 1 trade.
ShoulderQuick9618,Okayyy buddy
FunstuffQC,Why does anyone need more than two listings? personally? My stuff usually sells so fast that theres no reason to ever have more than two?
EisKohl,You guys sell on the flea?
PlayMaGame,"Because before you could flip items and that was a very easy progression. The devs haven’t changed rep requirements from that time, but flea marketable items have changed by a lot. I totally agree that now the requirements should be way lower."
irobotik,At this point I think the FIR flea market sale requirement does more harm than good.
Kelter_Skelter,They do it to discourage flea use. They think if is annoying to buy and sell on the market then people will do it less and use more FIR gear and loot vendor items more. Not sure if it's effective exactly.
hardkjerne,"They will probably add another slot again, but only for EOD players."
Zehny_,The actual question is why you think having more than 2 slots is a necessity. If you view the perk of having more than 2 slots as an extra for flea market enjoyers it easily makes sense for it to be far away. Of course if you feel entitled to more slots then it wont. So why do we really need more than 2 slots? Never seen a proper response to this question.
Polizor22,Least of my concern considering I've almost never had to list more than 2 items on the flea.
LargeSticker,What’s so difficult? Just find 150 Ledx’s like a normal Chad
ArkhamRobber,Welcome to Tarkov
