author,comment
Kaylinn83,"The Mandalorian + Satisfactory = still not removing the helmet, but with a deeper meaning now"
Pewy2,friends + Sekiro lmao
TheRedBow,Supernatural + Satisfactory
jeff5551,"Narcos+FTL
  
That could be interesting"
Amnios5,"The Peripheral and Elden Ring, there’s a nice synergy there considering both things have you “invading” another world!"
figgityjones,MHA + Guardians of the Galaxy. 🤔 I could enjoy that very much.
shazbot996,Well I guess Gandalf and Sauron are duking this shit out on the grid iron!
Purple_Mo,Ottoman Factory Conquest
Cocore,Sopranos + satisfactory = xD
yolo420master69,Supernatural in Stardew Valley. Could be fun
Jack_Of_Blades_,Johnathan Strange and Mr Norrell + Payday 2 = Payday 2 secrets?
Clunas,Jack Ryan + RimWorld. I'm down for it
noetilfeldig,"Well, factorio and the Witcher.
Time to clear some nests with my artillery from a safe distance then"
LucaDarioBuetzberger,"The Umbrella Academy, The Legend of Zelda the WindWaker HD."
Whiteroseadvocate,"The Owl house + Elden ring

*Ooooh, this will be interesting*"
cease_and_resist,The Legend of Buffy: A Link to the Slayer
sythmaster99,JoJo's Bizarre Adventure + Elden Ring = Open world souls-like with stands and flashy over the top colors and sequences.
sigurdtheone,Bluey and Battlefield 5... damn..
theforlornknight,"Don't toy with me, Pioneer Nagatoro!"
kur4_i,Dexter + Anno that's ... Just Dexter 1800
Bouyou34,What would be glass onion + 4d minesweeper ???
likely_in_a_sim,"Alaskan Bush People.

ALASKAN BUSH FACTORY 🤣"
LeMolle,World of warcraft + paw patrol = world of pawcraft?
MICHAELBR0,"Prince Harty and Megan's adventure of Spiderman. 


Lol....."
Falcore555,Star Wars and Project Zomboid
LeoGlyph,"attack on Ark: survival evolved.... yay dinos and titans!

Attack on titan + Ark"
Ombearon,Avatar The Last Airbender: The Legend of Korra x Horzion Fobidden West you know I'll watch it and play it.
DaMarkiM,"Cyberpunk + Vermintide 2 

You got my attention."
PM_ME_A_WEBSITE_IDEA,"American Dad + Satisfactory...

I guess it's the same with Roger showing up to constantly impede my progress with shenanigans?"
DonutDefiant,"X-Factor and War Thunder. Yea, idk"
Briinzo,The traitors and Satusfactory. Hmmmm
lore_ap3x,Satisfactory + Mount and Blade : Bannerlord??? Yooo
WasteStructure8032,Love island: factorio
vincent2057,"Well, depending if you count the 5 mins of criminal minds my wife had on last night while I was talking too her..  or the last thing I personally actually watched..  
Criminal minds + elements tower defence 2 = a high stakes cop program about stopping ""ceeps"" getting through a certain passage... So standard cop program.

Or 

Bleach + elemenrs tower defence 2 = an even more hightbsteak program about a bunch of Japanise high schoolers stopping ""creeps"" from entering the afterworld. 

So, standard anime. Lol. 

Works either way."
boosthungry,Star Wars (Andor) + Rim World
Gumby621,Battlestar Galactica + Plate Up for me......I guess I'm going to be working in the mess hall of the Galactica
VarietyEmotional759,"Guild wars 2 and star trek prodigy (put on for the kids, but great show)"
GenBonesworth,1899 + Doom Eternal.... should get wacky
chibugamo,Log horizon+ satisfactory. Hum yeah I can see that works
ZombieChameleon,God of War: Ragnarok and Queer Eye...
epic_king66,Fraser + Satisfactory.  I guess Dr. Crane is treating post HMF PTSD.
Dicksnip44,Tf2 South Park. fucking yes please
Some_Rndm_Prsn,Bloons TD 5 + Bloons TD 6
montrane,Hitman 1 + call of duty warzone 2 = ?
Corean_,"Sonic X + TF2 

oh god"
mariusiv_2022,"Konosuba + Satisfactory

Kazuma is trying to build an awesome factory but it’s harder than he imagined

Aqua is somehow alway breaking the factory whenever she tries to help

Megumin is focused solely on crafting and using detonators

Darkness runs around looking for wildlife to hurt her"
BodeMau,The Boys + Back 4 Blood = luck or f*ck?
Longjumping-Tea118,God of War + The Boys. I like to imagine Kratos beating the shit out of Homelander..
bastian74,Ted Lasso + Kerbal space program. Probably not a bad show. Ted can make anything better than he found it.
8Baz8,Flash + Celeste = umm hmm idk
joshki5252,The Mandaship Evo?
Woodwerk,The walking dead plus satisfactory. Might be interesting. AI that groups them together and attacks your walls.
Lord_Skyblocker,The Expanse + Factorio = Space Exploration???
Raged_Coconut,Sea of thieves + Pirates of the Carribean so basicly just sea of thieves story mode
BlankBoii,House md + antimatter dimensions. Now with extra addiction!
FreddyKay,"The walking dead and satisfactoy.

Is it the satisfactory dead or the walking factory?"
Tjeuzer,"Supernatural + Destiny 2 = Destinatural? Super Destiny?

Basically just destiny, but a bigger variety of monsters (which is a plus)"
sselesUssecnirP,It was almost Satisfactory but I just discovered I LOVE Risk of Rain 2. Therefore its ROR2 + The Circle
LazySpaceLion,Andor + Satisfactory
Mysterygamer48, Icarus + Inside Job = Sateing conspiracies on a newly terraformed planet.
gorambrowncoat,"It was a lovely day in pelican town. Vash the stampede is new in town as he just inherited a farm from his brutally murdered pseudo mother rem who just wanted him to have a chill life. If his brother Knives leaves him alone for a while Vash will have that community center up and running in no time.

(I guess technically I played a game of star realms on the shitter earlier today but thats boring and pc master race anyway so I refuse to acknowledge that and will stick to yesterdays stardew session :)"
drthames,Yellowstone Citizen
Nerisrath,ER + MarioKart ... you are in charge of reassembling all those poor Koopa shells and fixing mounds of destroyed Go-Karts
Pr3d4t0rC,The Vampire diarys + satisfactory = i dont even know
atle95,Gundam: Seed and Dyson Sphere Program. I *really* like space mecha.
battery19791,Mech-Willow Mercenaries.
ElementalPaladin,"Oh god, That Time I Got Reincarnated As A Slime and Code Vein. OP Slime vs Immortal Vampires (unless you destroy their heart) with powerful abilities. I think I know who would win"
BlueBrickBuilder,Vinland Saga & Deeprock Galactic
DerTapp,"One Piece Odyssey+ One piece.

Well xD"
Much-Locksmith4806,lmao the last thing i watched was the queens gambit and the last thing i played was chess..
SupernovaGamezYT,Lego masters + kerbal space program. Lego rockets?
LOL_Man_675,"Cowboy bebop+tf2 

Dear god."
burn_at_zero,"walking dead + eve online  

which... works pretty well actually. Betrayal, violence, betrayal and violence from people you just killed, spies, the extreme danger and difficulty of moving stuff from place to place, violence, the collapse of society, hordes of shambling f1-zombies, betrayal, lots and lots of collateral damage, thieves, spinning the wheel of ""which resource is crazy hard to get this week yet critically needed"" followed directly by ""who gets to go on a supply run and try not to get dead"", violence, people obsessed with currencies that don't mean anything anymore, moments when you really need to keep your mouth shut but someone in the group just can't help themselves, violence, hours upon hours of boring travel, and just to spice things up a little - some violence."
thatposhcat,"Jesse, we need to craft more steel jesse"
Riunix,My Satisfactory Academia? Still workshopping the title
TheAirsickLowlander,Ruined King and Derry Girls. Not sure how this would work.
Yavordyavor,Evanelion 3.0+1.0 FFXIV
alfonsogonso,Good mythical morning + Satisfactory = Good mythical factory (it’s just Satisfactory but with even more gross food)
Ultramania1,Samurai Jack + Minecraft
8bishop,Game of thrones + animal crossing… dear lord
Tekashifuto_Tokumei,"I know it's not a TV show, but I just binged the 5 Rambo movies, and the last game I played was Ark (I'm away from home right now, don't judge) and all I can say, is that I feel sorry for those dinosaurs..."
SpaceMinion7,"Breaking Bad + Fallout 4

Jesse we need to get Jet for Mamma Murphy!"
TheSpoof123,The Bad Batch + Valheim. Space vikings with an incredible progression system and the immersion of Valheim sounds incredible!
MrInitialY,"Satisfactory & Breaking bad... Welp, regular satisfactory things"
Electric_Bagpipes,"I mean… gacha the Expanse would be odd, especially considering its Genshin.


_Uses Zhongli’s ult_"
Its_a_Zeelot,JoJo's Bizarre Adventures + Deep rock Galactic = Dwarves with stands in space?
ThePufty,"Okay it ain't satisfactory, but hear me out... The Witcher in the backrooms"
KeepTheMeemees,Overflow x Minecraft
Toxicsplatterz,See + Tarkov 🧐
Ur4ny4n,"Father brown(watched it with mother yesterday)+noita.....

what the f\*\*\* have I made"
OCD-but-dumb,Mario kart and forests in Poland? So just that one map in Mario kart
Bondkitty,"I realize I'm late to the game but...

Babylon 5 + Ark: Survival Evolved = ...  I wonder if Vorlons and Shadows would be passive tames.

Edit to fix spacing"
Dipson_06,Wakfu+patapon... I'm surprised if anyone knows one of the two
diddydonutsairsoft,"Still Game and Ready or Not

Open the door I say for I am a polis officer and im here to ransack yer hoose"
NonEuclideanSyntax,"Well, Satisfactory and The Inside Man. Let's see... where *did* that Lizard Doggo go?"
Embarrassed-Mud-7474,Family Guy + Blade and Sorcery
cobyhun,1923+satisfactory= Harrison Ford is optimising yellowstone
andocromn,Anyone else seen Severance? Seems like Becky's life...  Wake up in a strange place with a voice from a box telling you what to do...
SammyDoggo1,Stranger Things + Marvels Midnight Suns???
happy_cat1,"Kirby, right back at you and satisfactory. Kirby but with automation?"
JazzMano,The big bang theory and stalker: they are screw unless they teamup with the ecologist!
Hob_O_Rarison,"Dyson Sphere Project + Norm Mcdonald Has A Show.

I have no idea what that is, like one of those weird 3-colored basket balls, which is fine now."
nuyi2010,Twd+ satisfactory = ¿👁?
Loki_TDD,"7dtd with the darkness falls overhaul + the rig, so demonic zombies on an oil rig"
shrug_was_taken,"I don't watch tv though, last game was Elite Dangerous however"
Dave_Books,"Americas Funniest Videos plus Kerbal Space Program?

The stars have aligned, huh"
Chrabizzle,"My hero academia + apex legends kinda just sounds like apex legends with over the top abilities, I’d be down"
BigMelonBoi,The world of She-ra merges with terraria’s calamity
madman43,Super natural + Bloodborne = 12 gauge to cleric beasts head
Cableperson,Teardown plus a NFL game....
NineEightFive,Assassins Creed Bad Batch. I'm having a good time
CayleeWillow,Jack Ryan + Timberborn
maflarson,Satisfactory + simpsons = lets gambit out with homer saying D’oh
redspecsgaming,"Red Dead Hatchet Wielding Hitchhiker. You rob trains and smash, smash, SMASH the conductor."
Deathstroke4490,House + Elden Ring = ?????
moxiejeff,Taskmaster and RDR2. I'd watch the *shit* out of that show.
ToxicButtstuff,TWD+Escape from Tarkov? i don’t think much would change
flops031,Vikkngs: Valhalla and Battlefield 2042. Wonder what that would bring.
inazuma9,"The Grand Tour....

Hammond will crash one of the vehicles off a cliff, Clarkson will speed run the explosives and blow things up, May will spend the entire time clalcuting the perfect efficiency but never actually get anything done"
Kxr1der,Bob's Burgers and Hollow Knight... I'm scared
PM_ME_OODS,"The office + factorio, paper factory game"
el_cataclismo,Destiny + Kitchen Nightmares...[I guess that's just Shaxx](https://www.youtube.com/watch?v=LiszLX0GdMM)?
Philosophomorics,"If movies count, then I am for sure ready to find out what Tangled + Into the Radius makes"
_-__l__-l__l__,"Twilight zone + stardew valley, basically a episode with the story of stardew valley but the protagonist is a normal guy so is like ""wtf is happening in this town? the spirits of the forest just repaired the bus? """
grim5000,"Ok, number 1, I opened the image on mobile and for the life of me couldn't figure out why I couldn't comment for a solid minute.

2. Gurren Lagann + monster hunter. That sounds kinda awesome actually"
Dubberruckyiv,bluey + war thunder = dog children operating war machines
mmmkachow,breaking bad + satisfactory = better satisfactory
mudkip989,Spice and Wolf + Minecraft with bending and brewing = My final goal for my server… And its acheivable. Just missing people and one plugin.
Sonic1126,Chainsaw man + elite dangerous = elite chainsaw man?
Aedisxas,Alice in Borderland + Factorio = automated games that can kill you. Fun! Oh and the games never end....
SeaResponsibility375,Bloodboene and lord of the ring.....
Neat-Peanut-5745,"Jojo's bizarre adventure + satisfactory... Well, sound pretty cool"
Dog-5,"Wow, Lord of the Rings + Elden Ring actually fit together quite well but I would not want to live in that world"
Cpt_plainguy,Escape from Tarkov + Snack vs Chef
NyneLyvs,God of House
voyagerfan5761,"Home Improvement + Satisfactory = Factory Improvement

Same game but you're bad at the job and machines keep exploding because you put them together wrong"
Elerin,"Letterkenny & Anno 1800

Gotta spend 50 hours making myself a fckin puppers(?)"
utkarsh_dev,"Naruto Shippuden + Satisfactory = Hundreds of hours of fun. Also endless duplicates of whatever works.
Satisfactory with Epic boss battles?"
RawrTheDinosawrr,cowboy bebop and deep rock galactic
whytwu1f,"For me, it's The Expanse + Satisfactory. So just Satisfactory.

My friend said it's The Last Kingdom + Fallout 4, which means they created The 100. 😂"
VarianArdell,Shadowhunters + Path of Exile = I seriously wanna play that game
RickAdtley,"Metroid Dread + Venture Brothers = Basically Venture Bros but with Monarch f$&@ing the E.M.M.I.s at the end of every episode.

Oh [hey](https://youtu.be/H8zIiQrG8eI)! **(NSFW link!)** Even the music kinda works."
lordquinton,Wednesday and Dead by Daylight... New survivor just dropped?
Ajumbleofwords,"Samurai Jack + Deep Rock Galatic.   


Basically just a normal Samurai Jack episode. Just with funny dwarves"
Sauronater1,"It's Always Satisfactory in Philadelphia.. just add more cats, some ghouls, and a bunch of general depravity"
ThoraninC,"Spy x Family + Worker and Resource: Soviet Republic

Nothing change much but now we have Spy assassins and mind reader on the loose oh god."
not-my-best-wank,"Cannot recall way I last watched ,but I was playing League of Legends. And you can combine that with anything and still get League of Leagues."
rat_haus,"Doctor Who and Universal Paperclips, which would actually be a pretty fun plot for a Doctor Who episode.

Edit: I guess one person hates paperclips."
Patrix87,Witcher 3 + Archer
Listless_Dreadnaught,Destiny 2 + Gordon Ramsay’s Uncharted = a particularly foul mouthed guardian wanders the solar system on the search for good food while murdering evil alien bastards.
NorseHighlander,Demon Slayer + Skyrim = Volkihar Clan won't know what hit them.
dysansphere,bizarre foods and icarus
