author,comment
MaxIrons,"I think it's more that with the space combat / breaching / ship loss mechanics there's not a lot of positive incentives for a solo player to take anything other than the fuckitbucket on raids. The Red Baron and to a lesser extent the AI Inerceptor / Scout Frigates give a _negative_ incentive (you risk your personal gear more if you're in 'ole rusty against them).

I think the breaching mechanic isn't the best angle to approach this, at least not directly.  Though I do give props to the idea that the more armor a ship has remaining giving more damage, whether regular or ""white"", to boarders as an interesting stopgap.  When engines & armor mods come out I think these will provide the positive incentives people are looking for,  or at least I hope so."
,[deleted]
bajungadustin,"I think you missed the part where you absolutely do not have to start a fight to get breached. Just wanted to point that out.

My big issue with breaching is the set spawn points. We got randomly bombarded by a ship we didn't see so we abandoned ship. 3 of us breached the same ship at the same time and came up in different areas. Where people were waiting ADS with shotguns. It was instant death for all of us. We didn't even have time for the smoke to clear.

So if breaching is going to be a core mechanism of the game and the spawn points for breaching are going to be fairly standard then they need to add stuns to people too close.. Or just straight up one shot them. There is no reason to be in those areas of the ship unless you are spawn camping breaches. Which there is absolutely zero counter play. Also it's a ship injecting itself into your ship. Seems like that would cause massive damage to anyone in the area. 

If there was a stun mechanic involved anyone too close to breach areas would take something like a 2 second stun. Which would make people stay away from those areas when they feel they are about to be breached. (you are not there normally anyway) this would put the breaching crew at more of an even playing field. They would at a minimum have time to ADS and look around. 

Otherwise the mechanic will get solved and people will constantly harass other players to get them to breach only to one shot them when they do. Which eliminates the entire reason for breaching. It should be crew vs crew not free loot."
usingreadit,"I mean I almost never do it 😁
Not sure if it is THE core mechanic
I mean sure it is unique"
OverlordZombwich,"The easy solution to this is making the boarding mechanic require player controlled ships to be disabled in order to be boarded. Problem solved.  


Would also incentivize space battles which are extremely lacking at the moment."
TTV_xxero_foxx,"Here's the only acceptable change to breaching I see:

1 - breaching should deal a stun effect or damage to anyone camping the breach point from inside the ship. If it damages the player it should have a negative effect on anyone in the immediate vicinity to balance the breach camp. 

2 - ships with heavier armor deal more blast damage to the breaching player. This makes sense because you're punching through a thicker hull.



But the idea that you should ""only be allowed to breach disabled ships"" or anything along those lines is just a plain bad idea."
ReallyGottaTakeAPiss,It’s pretty easy to avoid being breached. Either defend or hit the pod when you see em coming.
Kami-no-dansei,The funny thing is you CAN kill the players or seriously injur them inside the ship before they breach by still shooting it as its downed
wilhelmthe11,"Based individual, breaching is fun enjoy it, get better, and stop complaining."
StickyRibbs,A small vocal minority will always be crying.
PriorEnvironmental65,"Don't go picking fights.

Best advice ever.  I gave a wide bearth to two ships having an argument, got breached, killed breacher, got breached again, podded out, breached one of their ships, repaired it, got breached in that ship, podded out and it went on for a while; breached my own ship 3 times in the end, 5 in total.

It was my highlight of the game so far."
MaximumPotatoee, Common Streamer L ITT
stickybible,"Do people really hate it that much? Me and a buddy I play with love breaching it’s super fun. Coming from Tarkov it really makes the game stand out from other looter shooters. And now with the bigger raid maps I find I’m less likely to be breached if I’m just going straight into one of the stations. If you stick around in space and get breached, we’ll that’s your fault really"
Immortan-Moe-Bro,"I agree with you I think it’s a good way to balance things, personally I nope the fuck out when my ship is destroyed unless There is a merchant or capital ship for me to board. I don’t destroy people’s ships unless I have backup with me because I know I’m going to be boarded. It really doesn’t bother me that much."
eswareinedelweiss,"Simple enough, if you shoot me and disable me while I’m minding my own business flying to a dock. I’m going to pod to you and if you don’t kill me, I will run you over. No questions asked…"
ACESTRONAUT123,"For the people whining about getting breached, they need to stop using the rust bucket and get a ship with rocket pods. Half the time you'll be able to just kill the escape pods no problem"
,[deleted]
appa_the_magic_bum,Flak is amazing against pods
,Man that down vote farming is incredible.  I enjoyed reading op getting owned repeatedly.  Pod breaching is such a shit mechanic on so many levels.  Think about it.  This ball of steel barely bigger than a human has infinite propulsion and completely slams into an enemy ship without doing any damage and the pilot survives? Like it's pretty shit tier.  Understandable that the parasites who get off on griefing wouldn't want it change.
SupermrCart97,"Tbh isn’t this game all about breaching like wtf is the intro video ending in? And idk if it’s still true but if you just keep spamming the disabled ship doesn’t it hurt the crew inside about 15 each shot so by the time they are at the pods they are hurt?
I feel like they guys who come out the downed ship are at a severe disadvantage and the defenders should win 9/10 in a breach."
TTV_xxero_foxx,Whoever reported this post for suicidal content is a weirdo
