author,comment
_99Percent,“Bro revive” those are some nice teammates! I usually get “Where were you!” As if me not dying with them was proof I’m standing around not doing anything.
Munkey149,"Yep.. One of my gaming buddies always goes off on his own after we decide to move as a group and always ends up getting downed, like clock work, and then immediately does the ""please come revive me!!"" stick over and over whilst we're taking fire from the squad that he got taken out by. 

So the other day we decided as a group that whenever he gets downed because he split from the group, we mute him, finish up what we have to (taking out everyone in the area, restocking and healing up) then revive if we have the time. 

We don't really mind the getting downed part, the screeching into the mic for a revive is whats annoying.. Especially 3 times per game, every game."
Roy_8886,"That's Overwatch ""2"" in a nutshell, for both sides really... playing as a tank character, you try to advance and expect the support to sustain your health, but they never come... and if you play as the support, you see the tank and especially the dps characters advancing way too much and you can't support them (unless you play as Zenyatta). It's a eternal cycle of bad gameplay design aligned with bad players. That's why I gave up on these multiplayer games, to rely on human ""intelligence"" is more annoying than interacting with the AI, this hobby is supposed to be fun and entertaining, not a exercise in frustration (and yeah, I know the ""Souls"" niche and oldschool games in general relies on punishing AI to increase frustration, but that's a whole nother can of worms)"
Sea_Art3391,"This is definetly like my friends. When i try to explain what the problem is, they just go ""hurr durr the point of the game is to shoot the enemy, it's not fun to sneak around and not shooting"" yeah Thomas great argument to running straight into a meat grinder."
bigedthebad,"I was playing healer in a pickup group in WoW, can’t remember the dungeon. 

Everything was going fine and we were waiting outside a room when the tank, without a word to anyone, runs inside and makes a left, breaking my line of sight. He comes back out about a second later trailing about a dozen mobs and immediately dies at my feet. He then starts screaming at me for not healing him. 

I just took off running and when I got to safety, logged out."
Paul873873,"My group actually uses tactics when we do bunkers in star citizen because I’m blind. They could probably just rush the place and be done with it, but they help me enjoy the missions despite my visual impairments. I love my friends"
NickFoster120,This is truly an Apex experience.
1nfam0us,I had this happen when I was playing Apex Legends around when it first launched.  I got paired up with a couple guys who were obviously on coms and would only use in game chat to yell at me.  First they ran off and wouldn't let me loot so I had mismatched guns and ammo.  They got mad when I hadnt noticed they dipped without communicating.  I spent a good couple minutes trying to catch up but they kept sprinting away from me.  Eventually they ran headlong into an ambush and got downed in about 5 seconds.  I was still like 200 meters away.  They blamed me for being bad and rage quit as if I could have done anything.
blackmobius,"Apex Legends summary.

I once played a game where a teammate announced out of nowhere they were not in the mood to carry and wouldnt revive. Guess who overplayed and got downed. Guess who whined about being downed and screamed at us to revive him."
DataKing69,This looks like russia's perspective in their current invasion.
JasonSuave,100% true.  Rushers never listen to strategists in Fortnite.  Losses always attributed to the rushers in squads imo
ChairmanUzamaoki,"Everytime I'd play Overwatch with my buddy he would do something similar. He wouldn't play for months, then come back and pick a pretty difficult hero, like Genji. I'd warn him Genji is difficult and he'd get his ass beat and he would insist. Then he'd get his ass beat, say the game sucks, and play Fortnite for the next 183 hours"
SonicBoom500,"About at least half of the time, I’d die trying to res them 😅"
forevernovice1,"An team collectively doing the same stupid thing is a plan. I follow my teammates call-outs - even the ones I think are stupid because if they're gonna do the dumb thing anyway, if I'm doing it with them there's a greater chance that it works. Sure it might not work a lot of the time, but the times that it does are always so rewarding. Win or lose you have fun with your teammates which is the whole point of playing team based multiplayer games."
TheRisen073,"Y’all have teammates? Let alone teammates that rush and get killed? I rush squads all the time and I’m fine. And no, I’m not like, Onyx rank or anything, I’m average, I’m just batshit insane."
tigran_i,"I love how you can instantly tell its Apex, without anything in the pics telling you its Apex"
Queasy-Mix3890,"LEROOOOOOY

JENNNNNKINS!"
kidanokun,"Exactly why don't play competitive team fps games anymore, I can't resist the temptation to rush"
TerraTerrarium,"I would give plans to my team in games but most of the time they do not ever listen to it. They never open chat,
and then I just follow what they do since they aren’t following me."
FermentedCheesse,Averge BR experience
neocortex_buddha,Spirit of the Banzai charge remains strong as ever😁
redmasc,LITERALLY going through this right now in Apex. Nothing but brain dead Octanes.
Iceman4737,Come on he’s literally one tap I swear
ughitsmeagian,Literally every random squad does this
TheLastJediHolocron,"If this isn't Apex with Randos, I don't know what is."
Desertbro,Rushers gonna rush
ertd346,Average octane players in apex legends
notnoebro,All my teem mates in pubg mobile are stupid
cbunni666,That frustrated look in the last panel is too relatable
Agreeable-Kangaroo1,"This is why I use my random squad mates as bait, they charge in while I sneak around, if they need to be revived they have no more use for me and I leave them to die"
Kaymish_,"""Shit team no support"""
Bored_Swordfish,ALL FKING TIMES.
MinecraftLoverWoman,"My friend bifi would love this subreddit 
I'm gonna at him
u/Bisexual-fighter"
party_benson,I feel this in my bones
woobaadoobaa,This in battle royale 🥲
Zifnabbanfiz,This reminds me Grandmasters start in Destiny 2 next week.
Hikaru1024,"Always happened when I was the medic.

Seemed to always go the other way when I was dps, couldn't get anyone to *attack* just stand around.

Great way to lose objectives, everybody go sniper and just STAND THERE like you've got iron rods jamming your feet into the bedrock deep into the ground."
Efficient-Box-8769,“help…help…help…help…help…”
Sqeegg,"Help me out bro! WTF

Hilarious"
simp69police,Rainbow 6
Colonel_Kipplar,"Ah, KOTH in Arma 3."
Sarato88,I would still help them.
KindlyHaddock,"well if they're going, they're going. don't let them get 2v3d now you have no chance."
Audibibly,Tbf it is pretty fun just rushing in sometimes
TheFiredrake42,"Oh look, it's me playing most Apex games with strangers."
Darches,This is why I prefer free-for-all.
ur_opinion_is_wrong,How did you get a copy of my trios tonight?
pattiemcfattie,Yeah try the rest of the squad screaming homophobic slurs bc you didn’t feel like rushing
atvcrash1,This is all wrong. we all know one is 150 yards behind and the other is 80 yards to your left heading to a different spot.
ThePseudoMcCoy,Kill the snowmen!
Zalar01,Truly an Apex moment
TheIndigestibles,Absolutely no one my companions in fallout 4
katotaka,The true r/apexlegends experience.
Ioauis,Relatable (as the pink guy)
ScholarlyExiscrim,"Then, after a fierce battle in which you nearly restore your comrades, your teammates disconnect."
MinerMinecrafter,"Welp, time for battle medic"
VITE8VOLF,These mfers can't play with a Trauma Team backing them up.
Teri_Windwalker,"That takes me back to Dota. Specifically early Dota. I don't mean early in development of the game, I mean ""Early Game"" as in when the Carry you're babysitting is an *infant* and they decide they can take out an offlaner, who was chosen because they can handle a beating and don't need much to get going, and they'd have won if *""only you helped me!""*

Bro, eat your damn vegetables."
Tall_Human123,Mozambique here
MitchDiesAlot,Battlebits in a nut shell
ShaneSeeman,r/apexlegends
Bi9_Un1T,ReViVE MEEeeEeeE1!!!11!!!1!!!
Sharp_Midnight534,Apex mfs
TheAhadWhoLaughs,"Are those Hemlock, Peacekeeper, and Mozambique from Apex Legends/Titanfall ?"
Onibachi,Lifeline mains
BurntRussianBBQ,"Also, if you take time to set up an engagement with a squad, if things go south you can have a plan to disengage. If you start shooting Nd quickly one of your guys is downed, and they have fire superiority, it's time to GO. Too many times people just think somehow they will pull out a win-or are just hungry for kills."
V6vader,"As a lifeline main on apex, this is 100% how most of my matches with randoms go."
Lopsided_Chemical862,Every game with randos ever
tallmantall,I have a friend who does this in MH. Monster is clearly readying a big hit and they just charge it. Really stupid especially for in IG main
chillychill8,I USED to go run to revive. Now I have a pack of jumper cables and blow torches...yea right. I'll mourn you guys.
Itchy-Rule7940,LIFELINE!!!
Adrien422,Apex in 4 pictures...fuck Octane
xxdestrakta,Frigging apex
Kushykush_,Sometimes you gotta rush for the better advantage though
Josan678,"- Dude you're a Wraith place a portal!

- I used It to get away from the last team.

- Fucking useless teammate man..."
Akutalji,Darktide in a nutshell.
WodensEye,How did they both pick Octane?
Truffleshuffleman13,Seems like a coward made this
Umyourboivr45,"Every time.  I’ll say let’s sneak up on them, don’t rush.  They rush, and then I’m a bad teammate"
CasimirOvKhaos,I never heal or revive teammates. They are undeserving creatures
Fwuzeem,Apex Legends summed up
CyrusDGreatx,Lmao what's worse is they expect to actually just run head first into gunfire (just like they did) and revive them.
Shiba_Ichigo,This is every time I play warzone or DMZ.
Grey_tiP,"Leroy, is that you?"
TwoCharlie,At least they got chicken
magezt,leeeeerooooooooy
vacated-headspace,I haven't played any online multi-player games since World at War is that really accurate nowadays?
Smaeness,"This literally happened today on call of duty with my mate, he fell down a lift shaft and said there was no enemies down there.

He lied."
WhosThatDogMrPB,Battlefield 1 vibes.
Ordinary-Flounder675,"This is my one friend on Fortnite. I can’t count how many times he has seen enemies and rushed them when he would’ve had a clean shot with a sniper. They would’ve had a perfect kill without them noticing if he hadn’t rushed in. It constantly leads to our team losing. He might as well shoot his gun in the air and yell, “witness me!”"
Dark-Connection,I always take smoke just to save them for their next death right after ress
Thendofreason,Anyways just read MBMBAM over and over again?
user901_,"‘You’re so trash, come revive me’"
FacelessSavior,Yes I'd like to report this picture because I'm in it without my permission. 🙈
Snake101333,Every healer can relate
Cookiesniffer12,Why I stopped playing battle royales. Too many idiots that just want to run and gun like it’s CoD
Tyrant2033,Lol the purple dude in the last square dropped a deployable cover from halo
saintlysin,"Had a squeaker do this, ""ArE you GuYs GoINg to Rez mE?""

Nope"
nuck_forte_dame,In DMZ I would blame you. There are times when you should rush and if you stay back and we end up downing 2 and the 3rd gets us I would be mad.
RapNVideoGames,Bro go to a buy station
onexbigxhebrew,"This one has done about 10,000 times already. Lol."
longlivestheking,Reeeeepost
69CockGobbler69,"Hot take, this is how it's supposed to work. Medics sit back on the risks while team mates push. Medics should utilize some kind of cover equipment to provide support.

BFV medic class had smoke grenades by default..."
L0WKEYL0GAN,Welcome to reddit. We post posts from 3 years ago. Now we are recognized. Woot!
Forest_Green_4691,This is the Russian battle tactics right now in Ukraine. 🥰
