author,comment
PsychologicalServe15,"This brings me back to playing oblivion, fable, I remember bestbuy had that kind Kong game as a demo as well. Brings back good memories 😌"
Mac_Elliot,"Those were the days, reminds me Chromehounds and Gears of war, pretty much first time playing games online."
cymrich,not sure when that update was released but I haven my plugged in my 360 in many years so it probably doesn't have it either
M0rningVodka,"Can you share when you get the Red ring of death?
Some of my fondest memories."
existentialg,Whatever you do don’t update it!
WhiteLightningLuna,Oh fuck yeah the nostalgia
Dragon_yum,Blades are to this day the best Xbox dashboard
MaximumEffort433,"The older I get the more I appreciate a nice, clean, simple UI.  
  
Or maybe I'm just running into more mean, gross, complicated UIs.  
  
Or both.  It's probably both."
D3dshotCalamity,"I faked being sick so I could stay home from school to download the update after this one, I think it was called NXE."
AverageMale255,Ahhh the nostalgia 🥹
codyj6490,JTag this bish
helo323,Hey you got that HD-DVD player!
Handlebar_Therapy,"Ah, man. I remember thinking the ""Open Tray"" was revolutionary even though you still had to get off the couch to swap games. 

I miss being able to just pop in a new game and play it instantly without installing it."
Darth_Ra,"Does this mean you have Marble Blast Ultra, as well?"
Xeon713,Ah thing of beauty that! I miss that and the update after. The tiles wreck me.
Kwiatkowski,"What’s what mine looks like still, hasn’t been connected to live ever I think"
GlitchyReal,"Me, having not played the 360 since high school when I had no internet, I feel weird that this doesn't look weird."
Microtic,I still have the same Xbox Profile picture from way back when I set it up on this version of the Xbox 360 OS. It's a blurry square on my Xbox Series X. 😂
Whomastadon,On a tv that hasn't been updated either.
DeathMagenta,No ads. Nice.
Polidamn,"Keep it secret, keep it safe."
RBTropical,I still think this was the best interface it had
vertebraejones,Oh what up E didn't think I'd ever see another real-life homie on herr
gongshoweric,Did that ghetto ass TV come with it?
Waxitron,"I think that everything since this looks pretty, but isn't nearly as functional."
LemonproX,The widescreen CRT is a gem too
Stevieo101,"Wow, memory unlocked. 

I remember when I got my first xbox 360 I was just old enough to have saved up enough money to buy my first ever console. I was also like 11 so it was big for me. Of course because it just my piggy bank savings all I was able to get was the Xbox 360 version with no hard drive, and the only game I got was Oblivion. 

I was so excited to get home and play only to quickly realize that without my hard drive there was no chance I was able to fully enjoy the massive RPG that was Oblivion. After replaying that opening sewer mission about 15 times every time I booted the game up I just resorted to leaving my xbox on for a day until my dad got me a hard drive that way I can truly enjoy my first big purhcase. 

360 holds special spot in my heart"
theuserwithoutaname,#***IT BELONGS IN A MUSEUM***
RobLocke,Core memory unlocked
KobotTheRobot,Be careful what game you out in it. The game discs also contained updated firmware.
mistermatt2u,The TV came with it? NICE.
bionikcobra,"Lol, I still have a fist gen OG Xbox, works perfectly and untouched, considering it went through 2yrs in Fallujah... I'm pretty impressed with it and I refuse to sell it. Lol, I've sold everything else sans a controller and a few games.

The reason your 360 still works is probably because it was never updated."
ScampersInATuxedo,"Dear Microsoft.

Take this UI.

Polish it up.

Release it.

&#x200B;

And never, ever fucking ruin it again, you blithering idiots."
rainshifter,Halo 3 Lone Wolves rank 50 XxMLG360NoScopexX top gamerscore Duffle Bag Boy
AlludedNuance,I *loved* the swooshing noise of going blade to blade.
Ansonm64,"Max Payne, knights of the old republic, counter strike, and saints row. What a time to be alive."
Aesthetickz,I see you got the perfect TV to go with it.
garry4321,Did you buy the TV there too. That thing is ancient
Fearless_You8779,Imagine playing gears of war or halo 3 on this. You thinking about selling? 👀
wildhorn0,*”you’re as beautiful as the day I lost you…”*
_staymello,seems to be around the same year that TV was made. what a time.
No_Interaction_4925,"Xbox 360 UI > Xbone UI > Dogshit current UI, change my mind. Currently confusing and terrible for younger generation to navigate at all."
PM_ME_YOUR__THIGHS,This radiates Halo 3
Iagent2022,"I'm 54, been through every era of gaming. The 360 era was the best since the 2600 Atari. It was a magical time. Great games, great fun"
Hoxtonwalks,God I miss this Home Screen
Yung_Cheebzy,JTAG that bish
skelly316,Protect at all cost
DOOM__BOOM,Clunky but nostalgic I guess you could also say old reliable
Mynem0,My favourite dashboard.
Firm_Scholar9766,Man has the oldest XBOX known to man!
Shittybuttholeman69,You’re just as beautiful as the day I lost you
BurntRussianBBQ,And that UI is still better than whatever the fuck PlayStation does to this day
stockrooms,please JTAG it.
Hobocannibal,Sounds like you should just resell it but specifically advertise it as unupdated blades dash. Or whatever the lingo is used to show it.
SPAZZEH,ps2/xbox era - 2010 was the golden era of gaming.
RainbowBier,"update it, guarantee a red ring of death

to this day i still believe it was a planned obsolesce feature gone haywire 

had 7 xbox360 go red ring of death all inside of the guarantee so i got them all replaced in the end they gave me an elite"
PrincessHootHoot,So time travel IS real. Neat.
iamnotlegendxx,Time travel
0xTitan,"There was an arcade shooter game that I can't remember the name of. It was with cars along a beach, could anyone help me with the name please?"
Sufficient-Panic666,Jailllllbreak!
HamPlayz247,The ps3 xmb was so ahead of its time that it did not need an update
Arch_0,I hate the Xbox UI at the moment. I've still only got a one but it find it so hard to find anything.
that_is_absolutely_,Have fun with RROD.
MIAxPaperPlanes,"I found an old Xbox 360 in an Airbnb I was staying at with the old school dash but had to update it so I could get my account with my digital games.

No joke it took about 2hrs to update"
Redstorm8373,Blades was the best dashboard
GruffChris,"I think I took back and exchanged em 5 times, red ring of death was real."
kane_t,Quick!  Somebody get Jake Rodkin on the phone!
Scatter_Brain_Media,Man that pic right there brings me back!
Devbou,Never connect that thing to the internet lol.  I remember playing the Xbox live arcade demos over and over.
Warchild0311,Next do your TV
MarianHawke22,Is that one of those 2005 launch era 360s?
tempestveil,play quake4 it should be fine without updates to the box lol
toolsofpwnage,Friend: Hey bro I saw your old 360 and updated it for you
biff_jordan,Kudos for still using a TV like that
Kyanche,That TV is so awesome. Nice setup!
Simple_March_1741,"I'm more impressed by that old TV, lol."
JonTheWizard,Now THAT is classic.  I miss that layout.
teltagy,but does it have UNO?
vabeachkevin,Time for a jtag mod
Steamdeckgameboy,Oh shit! This takes me back.
purps27,Them changing this when everyone loved it feels like the most Microsoft thing ever.
Frequent_Yoghurt_425,Holee sheit
Cash907,Ugh I miss the old blade UI. It was so clean and elegant.
tennobydesign,"I upvoted not for the title reason, but for the proper television."
Equilibryum,Apperntly you also found a tv that goes with it
NeurodivergentRatMan,JTAG! JTAG! JTAG!
jcaarow,Wow I wonder how they managed this. My 360 was not connected to the internet but they included OS updates on game disks
Baruuk__Prime,Damn! Right in the Memories!
jcpham,Buy it
chicknfly,Why am I just now realizing the blades dashboard made the orange middle section look like the shape of the console?!
topjockin,Chipped?
yourmothersgun,Wow wow wow
NeeroX-_-,Can you still play the theme tune from The Wombles on it?
Jtyle6,"Be very careful what Game Disc you put in that system...

Most of them have System updates on them."
Neccoyoyo,A memory of simpler times
nalex7752,"I've bought an Opus months ago w/out any cables or the psu. 

Cant find any power supply to see if its still on blades, im curious af! but i saw you can cut the little plastic thingy on the 175w to kinda adapt it, is it doable?"
SophieSix9,I haven’t seen this screen in over a fucking decade and a half. Talk about a time capsule.
deiradinn,Don't you dare update it!!!
concernedexpressions,That's so skeuomorphic!
J4k1415,That’s fucking awesome. I wouldn’t even update it.
tamal4444,Don't update it.
