author,comment
NormalGuy103,"This reminds me of the time me, my fiancé, her sister, and their cousin were playing a free-for-all. The sister who had the last experience with videogames by a mile somehow got her hands on the Golden Gun and massacred us."
Brutal2003,The willful suspension of disbelief.
El_Cockroach,Theres a charm to it though no?
yousorusso,At least it has FEELING
Robotlolz,Heh no one’s talking about the awkward teenage years of 3D when they say that.
GentlmanSkeleton,Im sorry. Did they stutter??
Gregory_E_Frazier,Pong is still a good game.
Zen_Master_SVK,"Early 3d games were dark ages in computer graphics history. They all look more-or-less cursed.

We went from beautiful detailed pixel art to <this> and then slowly crawled towards today.

3d graphics started to look decent around time of Half-Life 2."
DoggievDoggy,Some SNES games still look great.
Classic_Roc,To be fair the old school animations were ahead of their time on the n64 lololol
MercuryMorrison1971,"I remember playing this as a kid when I first got my N64 and thinking to myself how unbelievably realistic it looked that the in game characters looked. Of I was coming from games like Doom and Duke Nukem, both of which have arguably aged better. Some of this early true 3D stuff didn’t age nicely, but I’ll always have a soft spot for it."
MASEtheACE510,I can’t believe the Facility wasn’t secure with this guy watching it!
halflife_3,Perfect!
JimBob-Joe,"Definitely not better looking, but its nice to revisit retro games and enjoy a different eras approach to a game"
Emerald_Iguana,Only do I like old graphics in specific games like oot
CestPasTitou,Half Life is a better example
fin_ss,"I played the portal games again when I built my pc, it was wild playing that game at 1440p"
Zerotan,What an oddly high resolution image. 240p or gtfo
Eyronius,his name is Bort and he is a gam0r
fancycurtainsidsay,"15yrs from now, blocky polys from ps1 / n64 era will be considered cool and retro."
RetroBastardo,Wolfenstein 3D looks better than this
DemonicGenetics,I miss goldeneye ! Awesome game !
sebas6789,graphics might be ugly but atleast game had fun gameplay
throwaway387190,"My computer has a RTX 3080, and I use it to play Morrowind a lot. Without updated graphics. So I'm using the best graphics card to play a 2001 game with 2001 graphics

My roommate is pissed"
RustyRuss_,IT’S CHARMING OKAY
MrGeek89,007 goldeneye n64
ScottyJ6996,ThE cHaRm ThOoOoO.
chippy-triforce,Good gameplay>new graphics
Smoove-Zone,For those too young to actually know/remember we thought these graphics looked like shit back then too but we used our imagination 😂
Lefthandedscientist,Loved the AI in Goldeneye.
Samcni,Adds character.
BootyPatrol1980,"Me in 1998: ""so realistic!"""
Garchi34,"wtf, oliver tree ..."
MartiniPolice21,"I've seen lots of ""nostalgia"" graphics for PS1 era style graphics, and I'm fucking baffled. Pixel art made a resurgence because it can look pretty, that era way impressive at the time but just looks fucking awful now."
MikeDubbz,"There is a strong nostalgia for me for the N64/PS1 era of graphics, yes, they look bad. But they also are so charming in what they were able to accomplish with such weak hardware."
atjones111,Banjo kazooie and Mario 64 no one is claiming golden eye has good graphics
yumri,Could have taken a better image. It also looks over filtered and modified some how as the detail is to high to be from the N64 and before games unless you modify it in an emulator
LemonsXBombs,"Yeah, I like that better."
MastodonFanMan,Is this goldeneye?
lugaidster,2d aged much better than 3d.
Nikaito,"Wait, what's considered old school by now? The 90s? The early or late 2000s?"
RLD-Kemy,"careful now... do I have to remind you that Doom 3 was released 19 years ago?

And Splinter Cell Chaos Theory is  18 years old this year?

That's right, now PS2 games are becoming retro too!"
Arvandor,"I like 16 bit graphics quite a lot, actually. Early 3D was definitely rough though."
tteuhcsJ,Looks fine to me
ImNotEazy,Laughs in r/2007scape
justsomeguy682,Bruh they gave the Spider-Man boat people their own game?
maxis2k,"Not a good comparison.  Try something like comparing Dragon Quest VIII (2004) to Dragon Quest XI (2017).  Dragon Quest XI is in a much stronger engine and still looks good.  But I prefer Dragon Quest VIII's art design better.  Or compare the original Final Fantasy VII to its remake.  You can push all the polygons you want.  But I still don't like the quazi realistic style of the remake.

And of course, 2D holds up even better.  Games like Kirby's Adventure, Chrono Trigger, Secret of Mana, Suikoden II, Metal Slug and SotN all look great to this day.  Even better than a lot of 3D games."
LordNVader,But back then we was all like “ holy hell look at those graphics… shit looks real af “ lol
Purple-Cow1607,"Back then, it was consider to be good graphics."
stormtroopr1977,"my dude, the year 2003 was 20 years ago and is ""old graphics"". That's the same year as KOTOR came out"
keeeve,Average UK person
O_vJust,Fucking with the scientists was so fun
McRandomRooster,Best level ever.
stupid-American33,The SNES is the only old graphics I like personally
emansamples92,"There are some instances where the older graphics can legit be better than new though. ff6 is a good example, I think that remaster they did looks eh."
ShlomoShogun,Huh? I cut my teeth on that game…who da fux says that?
Upbeat_Ad5840,Perfection
LittleDeedayReal,thEY JuSt DoN'T mAKe gOoD GamEs noWADays.
Complete_Web_4677,MFW I’m hiding in a bathroom stall with my KF7 Soviet
Enshakushanna,"if ""yuo see comrade"" had a face"
Skysr70,Old 3-d graphics are trash. Old 2-d graphics peaked in 16-bit.
I-Love-Bewbs,"“Hey gwuys, you wanna do some gwarding?”"
PappaDukes,"Lol, polygons is retro. Man, I am old."
Field_Marshall17,I like 7th Gen and newer (360/ps3 and newer)
Kalenshadow,"Cause that polymer shape has more hardwork put into it than most of the ""remasters"" out there, which are basically just applying an iron to the models."
nightowl666matt,Thought the graphics were sick back then.  Imagine another 20 years time when we look back at games like halo infinite and laugh.
ISEEIAMACAT,Puberty era of games
fabreazebrother_1,I'm primarily collecting ps1 games. I still appreciate seeing where 3D gaming started. These older games just had so much life in them because the developers had to work with what they had and all the udea were new and original
meezethadabber,NES and SNES graphics held up better then a lot of 3d generation graphics. Go play link to the past or super mario world. They look amazing still
Hamsi_17,To be honest Half Life has pretty nice graphics still. I dont have any problems playing it.
Buttahdog,"Maybe I’m just old but it seems like the worst graphics a game had in the ps1 era the better the story had to be now it’s the opposite, looks great the story is a 6th grade power fantasy"
therockethornet,"Honestly, in general I would scale down graphics technology to make 120fps the new 60fps. Like DEAD LOCKED at 120 with no drops at all. Clean resolution and a nice art style to compensate a bit.

Clean, smooth graphics (think cs 1.6 at like 8K) always trump graphics that look great but hamper gameplay. Competitively speaking, anyway."
ShoerguinneLappel,"I get the meme, but I never played Golden eye at all in my life. You're talking to someone who has played a lot of FPS games and still plays them ofc. 

hadn't played Turok or Perfect Dark either."
elijahproto,is this not just a Puppet Combo game?
cool_slowbro,These aren't the retro graphics most people are talking about.
Bussaca,"I believe the phrase is, do more with less. Made them have to make the story and writing make up for the gfx..

Meanwhile its raytrace this, and god rays that.. and a paper thin plot, bs writing/dialog and ankle deep gameplay. But hey 100 different hats.

But hey call if duty 82 is out and god of poor 24 is in pree order..10min of gameplay with a co op zombie mode.. sign me up..

I still play 007 on  my n64."
BeatsByMemo,😩😩😩😂😂😂
crowdsourced,"I’m waiting for Halo: CE Anniversary Anniversary because right now, I only play the OG graphics."
OneSimplyIs,Isn’t retro usually referring to games like old sonic and SMB? Pixelated and such when it comes to gaming
ajerxs,"I know this looks awkward, but I do have some level of fondness for games that look like this. The Chilla’s Art games are a good example of recent games with this ps1 style look, and I think they’re awesome."
PatientGuitar2362,Surprisingly better than some today.
SicksProductions,"Max Payne face, never forget"
woopwoopscuttle,Texture wise what’s interesting in Goldeneye was that each polygon was only allowed one colour- so what you’re seeing is a single colour via gourdad shading (I think) and the textures were greyscale “details” added on top.
KainAbdala,You used more imagination even if you didn’t noticed
towereater,It's the man from Ratatouille!
MemeLordsUnited,"Look at that handsome boy
-somebody's grandma probably"
Lockedup4years,"I literally played goldeneye yesterday, holds right up!"
Waistland,That’s just how real life looked in the 90’s
MCav828,"The year is 1997, no one realizes it at the time, but the most influential and indelible video game of all time has been released. It's about a movie. One that came out in 1995. Its title? GoldenEye...GoldenEye 007...."
Kool_iguana,Golden eye still is a good looking n64 game
jamieee1995,"Easier to see. Modern games, everyone blends in"
SonicusZ,This is way to clear. Can I see this on a CRT?
TheHappyPittie,r/2007scape would like a word
BigboobCarol,Is that GRU from minions??
hoslappah13,"Lmao, we mean games like Ristar though!"
fukensteller,"I think retro 2d has aged much better than early stage 3d. I think snes/gen graphics seem better to me than alot of n64 or ps1 stuff. I don't it's my bias, I feel retro indie titles prefer this style than doing a low poly 3d game."
Doctor_Eternal_65,My eyes....no....my memories.... destroyed 😭
Shigjetar,Perfection
