author,comment
NewPerspective1111,Shadows game was hardcore.
L33R00YJenkins,Black Air Force Sonic
-Megaflare-,IIIII AM ALL
MCCHICKENSONG,"Shadow is an emo hedgehog,change my mind"
Caedis-6,*pumps MP5 *
sirtet_moob,Ow the edge
Redplay1,Bruh I sometimes feel like shadow’s spirit animal and others I feel like sonic’s
baphosam,Shadow the hedgehog was an excellent first PG-13 Title for me. So many guns
CSThrowAA,ok but yall do remember the shadow the hedgehog game where they actually gave him a GLOCK? LOL
3rika666,Haha pretty much
PBTUCAZ,Now what about Knuckles?
fakingglory,The only black character in the entire series and he shoots guns and fights the police.
AM_I_A_PERVERT,r/Holup
Coniferus_Rex,I don’t get the joke at all but I would like to. Anyone willing to explain?
SimpsonsReferencer,"The first four panels alone are perfection, and I don’t think I know enough about the Sonicverse to appreciate the last two."
wolfkins,"The speedy blue hero Sonic takes his inspiration from the humble hedgehog. There are seventeen different species of hedgehog around the world - but as far as we know, none of them can run as fast as Sonic!"
AcommonKing,"*inhales*

*Exhales with intent""

""Hm"""
-Qubicle,I guess he really does show the way.
,[deleted]
Pervizzz,"Can we ban comics, there can be another subreddit for those"
GGLVXD,Racism in another level
FalseTebibyte,"Spirit Animal knows he's not the OG, so he's there to collect on royalty payments."
ProMaste_r,"There's a hedgehog inside Sonic


That's where he got his last name from"
SapientRaccoon,"According to this, every humans spirit animal is a chimp."
DaShampooTester,This is an instance where it is appropriate for Knuckles to have a Ugandan accent
Lazerhest,My spirit animal is human
Fredasa,"And so we have another fine addition to the countless English words ending in ""oah""."
ProbablyVermin,Sarnarg? Sanarg da Harge-harg?
MrAverus,"""My *gun* doesn't sound very *edgy*..."""
Decmk3,"Nah, it would clearly be a knife. It has to have an *edge*"
Lulink,"Regular hedgehog with a gun? Reminds me of the art for this cover of All of Me:

[link](https://www.youtube.com/watch?v=M-r3rE8laDo)"
UnsolicitedDuckGif,Shadow clearly sports black Air Force 1’s
LucasFrankeRC,"Reminded me of this lol

https://youtu.be/TWo8pMu-O3g"
OizAfreeELF,"Huh, neat."
Raze0013,The pistol needs to be pump action.
cthulhubert,"Something that always amused me is that a lot of people say ""spirit animal"" is cultural appropriation, but the earliest use of ""spirit animal"" in this kind of sense (tutelary/guardian/representative spirit) comes from The Golden Bough, where one of the big examples is actually European traditions of a witch's familiar. It was only later in the 90s new age revival that people started specifically claiming their ""spirit animal"" tradition was an extension of (some nebulous, syncretic) Native American one."
Popular-Mammoth-4041,I wont to now the spirit animal of cknucles🤙🏻😁
Wolf_Noble,We need a new legitimately great sonic game
RC_Colada,Shadow does have school shooter energy
Teal_is_orange,"Of all the games getting remade right now, please please remake Shadow the Hedgehog it was edgy but also emotional with the various endings"
fate425,i love sonic... gotta love a classic...
Date_Snape,I now want a shadow the hedgehog doomslayer skin in eternal.
-chukui-,But will it show me da WAE?
TastingWithSight,This just reminded me of the Shadow the Hedgehog game on GameCube.
Adamocity6464,This is who I am
MagicPistol,Knuckle's is a rapper with lots of green bling.
ScalierLotus11,Is..is it because he is black?
RMPC_Act_4,Could this be considered racism because Shadow is black?
JasonG_18,Ohio Hedgehog
aggressive_gecko,Genuine laugh seal of approval
Empty-Employment-889,Ahh yes. Spirit animal of a hedgehog and an edgehog. Who would’ve guessed.
madmanga,An inner look at the development process for that game
Viper1089,"I mean, I'm seeing a compact handgun there, and I *know* Shadow dual wields Desert Eagles lmaooo"
BrockReznor,Their spirit animal is…the animal the are. Ok.
blushing_bride744,"One hedgehog is armed with a pistol, the other is not, and they are battling inside of you."
Future-Dust3641,All of me plays in the background
sparesrock01,"BLACK HEARTED EVILLLLL, BRAVE HEARTED HEROOOOOO"
AssLynx,Goku... Goku Black
NiarZHH,Why black
mlemzi,CAN YOU SEE ALL OF ME WALK INTO MY MYSTERY STEP INSIDE AND HOLD ON FOR DEAR LIFE
Funky-Monk--,"Would be funny if a hedgehogs spirit animal was like, a pig."
SoupeGoate22,missed opportunity for the gun hedgehog to actually be real and shoot tails
skeletalcurator38439,I now desire an eternal shadow the hedgehog doomslayer skin.
AviRei9,😲
accidentally_coor957,"Shadow the Hedgehog cannot be spelled without ""ow the edge."""
reproachfully_dap720,MP5 is pumped.
Tedward_smackington,Sonic is for soy boys with no teeth
attentive_storey789,I had much too much fun with this.
GrowingAcreage678,"Both hedgehogs are engaged in combat inside of you, one with a gun and the other not."
surprisinglydeafe793,"It was a tough game, Shadows."
jimdontcare,You win my home page this morning
DanMartell05,Is it because he s black?
Illusion911,Sonic seeing a hedgehog as his spirit animal is like a human seeing a monkey as his spirit animal.
wavegangx,This is racist
TreeNumberTwo,"Woah, an american hedgehog"
filipmasterblaster,Gun.
Arcticz_114,This would have been so much better with a uzi
Practical_Singer2345,OH NO HES GOT A GUN
nicolRB,Edgy the hedgy
