author,comment
Revolutionary_Eye568,i loved tron
Kvothe-555,Can you repost a shot with the floor dropped 4 or 8 meters so it looks like its flying. Very cool  job.
Mark-Bot,Well doesn't that look familiar!
DiffuseSpy,Tron
feather_media,GAMES!
Chronien,Games
CyborgSPIKE,Yes
filthy_fluff,THE TRON! THE TRON IS REEAAAAAALLLL!!!!
payne747,"Computer, exit!"
Nice-Ad-2792,CGI Jeff Bridges looked so uncanny.
Administrative-Cod60,Am I the only one seeing a Tron ship?
NukeBombLOL,Aww man this gives me some good nostalgia
gaymer200,Weee haaave…. A UUUSSSEERRRRRR
Skullz64,"Tron, flying prison bus basically"
ElementalPaladin,I didn’t even see the full photo before I knew what it was
xloHolx,I haven’t seen tron in at least a decade and the  at a still the first thing that popped into my head. I feel old now
Milkman423,Tron ship
Drag0n411Keeper,Tron 2
PATATAMOUS,Daft punk starts playing…
SexyMan_patriot,Looks the the thing from torn
MrJaffo68,"Well done..
That looks so cool"
skepticalmiller,its the thing from Tron!
MyRealNameIsLocked,Dang I love it. I want to steal it for my train network :3
KaleMercer,Welcome to the Grid...
Altruistic-Panic3899,Yo tron
ManWithTheBigNuts,EBIC TRONE WOOT WOOT
JulianAnonymous,"Guys I discovered this game because of this post and I watched about 10 minutes of gameplay and now I want to buy it. 

I still have no idea what's going on this picture can someone explain?"
Arch-Angle-Aid,"I'll be real, I was convinced this was somehow going to be loss"
MrUniverse1990,[YES]
musketammo684,The drum kit/synth portion of the ziggurat from Animusic's Heavy Light?
Chumdegars,Baddy from Tron?
Yhelta1,TRON LIVES
sylventhe,"Greetings, Programs!"
