author,comment
Senior-Solution-4300,"Honestly, scavs aren’t that deadly rn. However I HATE HAVING TO STAPLE MY ARMS BACK ON AFTER EVERY SINGLE SCAV ENCOUNTER USING THEIR STUPID .366 OR 7.62 SO ANNOYING"
Tankeverket,"It's actually 'easy' to fix too.

All you have to do is add an invisible cone in front of them that is used to detect things, if you're not within that cone then they can't see you, simple as that.

Fixes both being able to detect you aiming, and their vision is automatically blocked by objects, meaning they won't see you through trees and such as well."
threwasausernamehere,"Idk man I really don't have this problem, skill issue."
Caesura_Break,"Start expecting it, peek from cover, and as soon as they start moving to react, reposition, fuck off, nade, or get your buddy to agro him. Im tired of it too, but there are ways to deal"
jeff5551,Apparently in the other version of the game who shall not be named you can literally just turn it off lol
SweetyMcQ,Yea Scavs are giga fucked this wipe. Its ridiculous. They also will HARDLOCK trace you through cover and concealment. Its annoying AF. Died more to scavs this wipe then players tbh.
bigtimechip,"I am not even good at the game and I have no trouble with scavs
This isnt cod slow down nitro"
aForgedPiston,"If true, I agree. AI needs some development in the game for sure. We're taking little tiny steps-this wipe, for example, I've noticed them doing lean-peeks around corners. Harder now to tell if I'm coming across scavs or player scavs. And the thing with them shooting through bushes?!?! Yeah, there are problems for sure. 

But I don't think scavs are supposed to be fodder. They're supposed to be locals and (this is in their description) former PMCs with a home field advantage, despite their less than stellar equipment. Which means potentially, you're facing a peer, just with worse gear. They're supposed to be a credible threat. Less so than a fully geared gigachad of course. But a threat nonetheless."
Synchrotr0n,"What I'm tired of are scavs hearing your supressed shots from far away, approaching to investigate, and then imeddiatelly knowing in what bush you are hiding while shooting from behind two layers of trees and bushes."
Signal-Resident2379,"In my experience, not a real thing. Unless you're already in their eyeline, which makes sense."
Themodernweeb,First time aye?
brochochocho,"I think they should maybe like 25% of the time if they’re standing still. 

It can be too easy to kill them when they stand still so I assume that’s the reason for their spidey senses. That or radiation mutations.."
furrybass,"It’s still in beta, can’t complain about these things, when it releases the ai will be amazin."
Last_Ad_6840,5200 Hours played here never witnessed this.
Browncoat765,"Seems realistic to me, same thing happens when I do the same thing to PMCs"
EggYoch,"It's not a mechanic, it's confirmation bias. There is no mechanic for scavs to ""know"" when they're being aimed at. Sometimes they just turn and see you while you're looking at them. If you have LOS on them, they have LOS on you.
(INB4 downvote spam cause this sub likes to run with everything they read online)"
theirongiant74,"Player: Head taps sniper scav from Crackhouse with iron sighted sks.  
AI Scav: Head taps player from 30m after shouting warning.  
Player: This is such bullshit."
eni6ma007,"Lol I had a scav one time 1 tsp me with a TT pistol in west wing resort after I head shot him with m855a1 and my buddy had to kill the scav after then bring my shit out it was the dumbest thing ever 

Yet 99% of other scavs are just retarded lol 

It’s either they are cracked or they are literally bots"
overheadace,"yup lmao, i was night on streets and aimed at sniper scav and he freaken proned as soon as i was looking at his direction."
awa1nut,"Something my friend noticed ads tested is that it's not the at of asking itself that yet can detect,  it's lasers. Try turning them off when hunting scavs offline and see if that does anything"
_Doggmatik,"Idk what kind of scavs you all have been playing with, but I swear they nerfed them to shit.    


They really haven't been able to hit me at all unless I whiff the first 2-3 seconds of engagement.  Sniper scavs even miss at least 2 shots before they 1-2 tap me lol"
Ant10102,I was in crack house in cusoms at night time and a scav shot me through the glass window in the medical room into the hallway where I was standing and one tapped me in the chest with the machine gun from stronghold. Just so happened to bring my best gear 🙃
SipDhit69,"Yup, just happens to be what exists when the AI isnt finished as they stated many times"
idontagreewitu,It's been like this for years. I've got a clip from back probably .10 or even .09 aiming down my eotech at a scav maybe 60m away and as soon as he walks into the ring of the dot he turns right to me and yells.
rubenmart1n,"better AIM than %99 of players. 

OMG dat scavs."
Lukaroast,That would require effort
HumperoLT,"The most annoying thing about AI scavs is that you have to completely go against proper sence of combat and cover. For AI you can't lean peek or do anything, that would be 100% the play against non ai. So having to be like, ok that is AI i have to peek my whole body to not gethead-eyes."
OfreakNwoW1,They all have the high alert perk equipped duhh
Enchantedmango1993,Thats how sanitar killed me  today he didnt notice me amd when i aimed down at him he turned around and deleted me
PckMan,"Scavs either shoot you with laser beam accuracy exactly 1,7 seconds after you hover over them with your sights or they just completely ignore your existence."
Jazzyo3,Are you using a tactical device? They can detect tactical devices even if theyre ir
Midgermis,Time tired of scav now allowed to eat a headshot
xray362,They don't detect being aimed at but it will often not take long for then to notice you
WWDubz,The Russian hobos got hands
TP4LL2P,"Straight Skill issue, If you aim at him and are Not able to kill him you deserve that death. Learn from IT and Hit your shot."
Emotional-Country-58,"lmao just another terrible part of tarkov, the accuracy part gets really ridiculous sometimes but the worst offender is when a client aims at a scav, it sends a signal to it telling it to immediately crouch because its in the line of fire in an attempt to dodge and fire back at the player is pure cheesiness."
andyfibb,"to be honest, if you have the time to aim at them, you had time to aim at their head and shoot before they shoot, albeit a short window, its still there. it helps if you have good fps 90-100+ ive been getting better fps somehow lately  i changed nothing but the increased frames without dropping any makes it much more feasable for me, i was freezing sometimes before, was god awful vs ai especially."
Loliess,Skill issue
Low-Client-2555,Skill issue
Klunkepigen,"This is a needed feature though. It’s way too easy to pick off scavs if they don’t attack you. And you will get agroed way too annoying often by scavs else.
For instance, shoreline and scav island, you run just past it if you don’t look at it, but if you aim at a scav he will attack you"
Inevitable-Stage-490,We all have bad days
YeetMemez,Honestly-your complaint is invalid. I’ve had scavs run straight past me 10 meters out without even noticing me. I’ve tracked them for extended periods of time scoped in without them so much as flinching. Get gud.
DeSimoni,It’s got a little better recently but those scavs are still op if you don’t get the first shot. Swear they be seeing me in places they shouldn’t and don’t in places they should too
BlindMonktoStronk,"I went as a chad for the first timr (first wipe and i just crafted my first .45 ap bullets. I was chasing someone, killed him and a scav fucking shoots me in my eyes before i could evem react and it got me so mad"
beau261,"Loaded into woods, spawned, went prone, came back from making coffee. Dead.  
Some garden scav seek and destroyed my stationary pmc. Haha"
Carlsgonefishing,I don't think a single person disagrees with  you.
Dependent-Mission714,So what do yall want? Lame brain ai that arent dangerous? With primitive tarkov nature they are already easy enough i like the thrill of a potential head eyes from an npc lol
