author,comment
Forsaken_Decision_93,"I miss factory of old. Ah the days playing with the boys, losing kit after kit, when one says “Scav Fac 15”. Go Go Gremlins assemble. The ultimate warmup. Closest to death match Tarkov ever had. The sounds, both gunshots and screams of pain. Metal above. Glass below. Whispers of pilfered treasures wafting through the office ducting. The overlayed audio of your gameplay mixed with 4 discord streams as you desperately attempt to determine friend from foe. Before the days of voip, when F1 was pressed more than mouse2. This tradition of bloodlust has grown long forgotten by most, and those who participate today bear the unforgivable sigil of traitor. Branded by Fence himself, a stench so potent all other scavs immediately recognize it. The smell of a bad scav."
Upstairs_Reward,I stopped scavving factory. Only place I've encountered traitors this wipe and I don't want to risk my rep by misreading a Scav on scav fight.
messmaker007,"Holy shit I have a story about this one it’s my turn 

Okay so one day I was scavving on interchange and I saw another player scav (this is pre voip) and we immediately recognized each other as players and he started firing. I ran out into the middle by the escalators where a group of 4 scavs were strolling about so I kinda just stopped in the middle and started acting like a scav (step step step, turn, voice line, turn, step step step) he knew one of the 5 scavs was a player but he did not know which one. I watched him as he aimed at each and every one of us. He then turned to the scav in front of me aimed at his head and fired. The three remaining AI scavs simultaneously blasted THE FUCK out of him and I remember clutching my chest because I physically could not breathe after watching it unfold."
shrumis,📮
Standard_Ad_1383,"You cant shoot if you dont take dammage first or you are at risk, even if scavs shoots at someone he could not be a traitor if he only flesh dammaged an IA but didnt kill it. In this case it would be -0.1 

Play death near an IA its the saffest way"
openclosebracket,"it makes the game so much funner having VOIP in the game now, holy heck. also scav karma. factory was just vietnam condensed into a UFC octagon"
ZombieLobstar,Scav karma is the worst thing they added to the game.
Zumbah,Wait till you realize i was the imposter acting like an AI scav the whole time
FatBoyFear,I once killed three traitors in one single scav round. One guy that I now think shot me accidently and I reacted and than there was this duo who ran around shooting every scav they saw. Both revived instant karma when they shot one close to me 😆
DafaqYuDoin,That’s the best part of factory runs. Made a friend last night saving him from two evil scavs. We ran PMC’s the rest of the night.
JadenAUT,"**the penalty for killing other scavs is still too little. 0.1 rep is hardly a punishment** considering that you can easily kill other player scavs in night runs without having to fear that AI is effin you up. 

the amount of times i get shot in the back by some greedy ass mofo is skyrocketing this patch. especially on streets when you are looting cabinets....i have rather the times back where no rep existed at all and it was wild wild west, at least you knew what was going on and KOS'ed all scavs....

since AI scavs aren't actually following if you are ""too fast"" or the pathing isnt for for them the method to have one AI scav following is no to little protection at all....."
avowed,Ha this is NOTHING to what it once was before scav karma you would pretend to be an AI until you found out who the players were and kill them or avoid them.
Highway0311,"This is only somewhat related but, here goes. I was on streets yesterday and I heard shooting in Concordia. I figured a PMC was taking out scavs. So I hop on the Machine gun and wait. This player scav walks into the area looks at me and shoots. He misses. I mow him down with the Machine gun thinking he must be a bad scav. AI scavs destroy me. 

No idea why that dude shot at me."
8000roxas1234,"kek thats why you dont scav factory, bust it down on that streets/lighthouse grind"
CommonJob3852,So anyway I started blasting
TittieButt,"bind ""follow me"" to a f-key. bring an AI scav with you to sniff out naughty ones. before i had max karma, sometimes i would find dead bodies, then start shooting and running around all wild and sussy, to seem like a bad scav, but as soon as a white night came to the rescue, i would be +karma on them if i win the fight."
FriendlyBlanket,Scavved into factory and heard a PMC fighting scavs. I voiped to my fellow scavs to push the pmc. Run up the middle couch area to the skybridge to run into a fellow scav who promptly shot me in the face.
HeavyMetalHero,"The only reason to scav factory is to leave in ten seconds, anyway.  I'm not trying to interact with any of you worms-for-brain lunatics XD"
samwelches,Feels more like trouble in terrorist town
espkv,Shoot them both
ImNewHereAmigo,"Dude, this happened to me yesterday on Customs.  Two scavs jockeying, shooting at each other.  One looked at me, he looked super helpless, limping etc.  I killed the other guy, he thanked me and pulled security while I looted the other guy.  I saved the traitor……"
Big_Tomorrow5260,"This game is a grind, which 80% of the player base are grinding. A month in, youre pretty much left with the tarkov nerds... 3 months in, there is 0 hope for beginners. Its gonna be 35+ only most of the time"
fearlesskiller,Scav factory sucks there barely ever any pmc left
Coruscant_EO,I don't go to factory without my 5 stack anymore.
Gravitytr1,"For me its easy.

Scav karma >>>> any loot"
Prestigious-Ad-1126,You don’t wave your scav on a factory run mate..
NalaTheDoggo,Not SCAV on factory....
Jackpkmn,[I have a solution.](https://i.imgur.com/qNfKGue.gif)
JollyReading8565,"If you are trying to get karma, go kill traitors. I’d you are trying to get loot, check 1-2 spots then extract, keep time in raid to like 3-4 mins"
CKosono,"I just, since I care a little about karma, don’t scav factory. It’s either nothing so boring to me or dangerous and not worth the risk when there’s bigger reward elsewhere."
TryingToEscapeTarkov,I hear shots as I'm running to red light extract straight from spawn.
HeftyMark1039,This is the way
Aceylah,Only time I scav factory is a quick run to the exit for the .01 fence rep lol. Dunno why else you'd bother.
AppLeGReeN314,Yesterday I killed the bear in gate3 and the player Scav killed me in 1sec after… feeling sad to him about -0.1karma but at least I got my 0.03.
flanneluwu,"I tried to give someone an ah1  stim for samples but he just extracted so I found another scav and it took a bit to convince him he almost extracted too, he was really happy he didn't"
MysteriousWeird7126,Take the upvote. You are correct.
PM-ME-YOUR-TITS,"My general rule of thumb for these things is just ""mind my damn business"" or if I am keen to get involved I usually just shoot whoever is left standing. That's tarkov fer ya"
bmstrrrr,Exactly why I don't go to scav on Factory. Your survival chance has got to be a little lower than if you were to go quite literally any other map besides Lighthouse and Reserve. Reserve can get crazy as a scav too.
it1345,if you are always the one who betrayed it isn't that confusing
r3vb0ss,"Closer to ttt, accidentally went scorched earth bc there were shots everywhere and killed some Timmy who was sprinting to gate three to extract. Didn’t realize I was a traitor till end of raid. Although I’d also say it’s closer to TTT than among us"
squidelvis,Am0ngUs
BenoNZ,"Too many times I've killed a pmc, only for another scav to kill me because they assumed I was bad.."
JGfromtheNW,Definitely gotta play Tarkov Among Us. Dudes stay looking sus.
EnderNate124,"I was scavving on reserve one time and heard shots around k buildings. I went to investigate and saw a guy shooting at some other dudes, so i shot the guy shooting. He said he was a scav and was defending himself and I immediately regretted it. I tried to give him aid but he ended up bleeding out from my shot, and so I went to find the guys he was shooting at. I ended up getting shot by another player scav but when the summary screen showed up it said “traitor-scav kill.” Go figure, i guess ill take the free rep then lol"
Sea_Information_4012,"wipe them all, give the finger to fence. what are you? a beta to the freaking npc? F the system!"
,[deleted]
Sworn_to_Ganondorf,"got shot by a dumbass player scav that didnt see the pmc I had cornered, oh well his karma lol"
