author,comment
MegamanD,"My mawmaw was the reason I loved video games and the Legend of Zelda on the NES. She got a Nintendo back in 86 and thought my sister and I (I was born in 85) would love it. My earliest gaming memories was watching her beat The Legend of Zelda. She remembered were every burnable bush was, every bomb wall....great memories. To these two, absolutely wonderful to see."
MrGaffe,I think link reeeaaally took his time getting the triforce
fn0000rd,Link looks like he’s going to put a foot in your ass.
jimbeam84,"That is so sweet. My grandpa bought us our first video game system, a NES in the last 80s I also remember a few years later he bought Zelda too. That was over 30 years ago now. He passed just over 11 years ago and I think about him and miss him."
AI-Suggested-Name,This is fucking awesome
,Goals
Positive-Living,"Oh, he's definitely going to enjoy Zelda later 😏"
ohshitwaffles,"It's dangerous to go alone, take this walker."
lacking_daybreak42,"Granpa and Grandma nailed it. For me, this is the best costplay I've ever seen."
Cheddarlicious,Her Link costume is amazing!
PigeonMother,Wholesome ❤️
zultan3,That's me for sure... I'm 53 already and I'm not planning to stop gaming...
NFSVortex,Thats so cool
Admiral_Boombox,"Out of Breath of the Wild.

Legit cool though!"
domin8r,"Well, she **has** been holding off Ganon for 100 years while he slept for that time."
danivus,The Legend of Zelda: A Link from the past
Tiny_Front,I downvoted this karma whoring shit.
BlueNoori,The Legend of Zelda : Retirement Home
bryansodred,I want this kind of love in my life
Ash4d,Is this the old sassy English guy that was interviewed in the street? That guy is hillarious.
brogmatic,I wonder if he actually needs the Walker or if they’re playing it up for a bit. I don’t know where to get one like that
EffEntry,Someone blew the wrong note into the Ocarina of Time
newocean,Hello fellow kids!
H-Sophist,This is so cute. I hope I’m still this passionate about games when I’m older.
cire1184,Found out Sally Field and Robin Williams were obsessed with Zelda while shooting Mrs Doubtfire
TheLoreTeller,r/hardimages
brokejetflyer,These old men fucking?
UsernameFor2016,I’m not old enough to enjoy that particular Zelda
ctfm,Nice to see cosplay is still just as sad when you get older!
echoess84,Never
thefxll,Iconic!
Tigerfish_62,Awww I love this!!
wrath_of_grunge,glad to see Link eventually ends up with Zelda.
eldickbaguette,Those guys are a real link to the past
dimbulb771,Hero of time!
Nytim,Thats 70's show is taking it too far now.
Potential_Case_7680,"The legend of Zelda, a Link to the retirement home."
temetnoscesax,Me in 20 years. Love it.
GordolfTheBright,Legend of Zelda: Retirement in Hyrule
WeTheSummerKid,I want more elderly people to do things like these instead of falling in line with societal expectations of conformity. I'm sure I'll dress up as a pop punk fan even at that age.
basedsatan01,"Oh shit, is that SacAnime?"
darkado,"This is extremely holesome. Even if you don't understand it.

https://youtu.be/vu2LHLolH0E

Jist is, grandpa plays the nes :D"
Drakenfar,"Well, I've seen my future now...and it's not so bad."
spacestationkru,Isn't that the dad from That 70s Show?
neoikon,*Zelda: The Passage of Time*
yeezee93,Never played the game.
Diplomjodler,What's the lady next to Zelda cosplaying as?
Tomnutter,That is just link after all his journeys
hellbox9,That’s how old Zelda was by the time I finished exploring in botw and was ready to fight Gannon
SupaCrzySgt,They are in their 30s. Meth is rough
cinematek,Just a few more korok seeds and I’ll come get you… I promise…
Savings-Push-2024,So sweet <3
WandsAndWrenches,#lifegoals
3_Words,warms my heart
RepeatReal6568,How very dare you warm my heart like this also thanks for sharing this picture
SchrockDG,"I read the title as ""Zendaya"""
reubenstringfellow,Lunk suddenly comes to mind
kurisu7885,Elderly cosplayers are awesome. At one con I like to go to an old bearded guy comes dressed as Stinky Pete.
SuburbanHell,That's some high quality wholesome cosplay content right there.
FearkTM,"PS battle: Make them ""normal""."
Aksds,Scomo has really fallen after loosing to labor
Tori_Gears,I love this. Relationship goals.
Umbrella_Viking,That old man makes a good Zelda.
Jenniker,"My grandfather is 82 this year and has been waiting (not so patiently) for BOTW2. 
He will casual cosplay as link and sometimes Yoda. 
I love seeing this."
lonesome_god,"The Man, the Myth, the Legend of Zelda!!"
BenderBending01,Hero of time
ThaiJohnnyDepp,I see Zelda but who is the chick 🤔
PeterTinkle,Wholesomeasfu…dge.
laaldiggaj,The Ocarina of a long time.
FlutterRaeg,They've gotten to experience video games rise from TV overlays to 3D immersive VR. They cherish this stuff the most I'm certain!
mcotton82,There is some old people that are getting laid tonight (late afternoon).
squuidlees,This is so fun! I love seeing people from all walks of life and ages cosplaying at cons.
narwaffles,That’s an awesome walker.
In-AGadda-Da-Vida,love Zelda!
meliauchiha,"I love me some wholesomeness, pure love, and gaming all in one"
soco42063,I wanna grow old like this.
wintersdark,"Man, I hope they're actually like 25 with really great makeup cosplaying Old Link and Zelda."
XaviJon_,Youngest Zelda fan
KingTauros,The Hero of Time
azephrahel,Certainly is a Link to the Past.
zep2floyd,My Mom would be the same age as those two gamers and she played The Legend of Zelda more than I did in the eighties. I remember coming home from school arguing with her because she wouldn't let us play until she was finished.
chemicaldrone,HA! I love it! These folks are cool af
Puterman,Nice to see a Oscar and Emma get out of Dog River now and then. His lawn gnome cosplay has improved!
Owlhistle,This is so sweet.
metrointime,"Dudes in a walker from ""enjoying"" Zelda"
socialscaler,Love this so much!
Aromatic_Tomato3858,"So cool! His walker is nice, too."
snowflaker360,Oh my god the walker and the cane are decorated too that is so cool
elcucuy1337,Someone send her a switch lite!
itstimefortimmy,"I think I'm seeing double.

FOUR ZELDAS"
Bsoxfan34,God I wish that were me
phosphor112,Ocarina of Time to Retire
Garlic_Bread_Man_NSW,Omg its so cute
tidytibs,That's awesome
rawinvestment785,What a sweetie!
renboy2,Oh cool - I see he got the master walker!
probein,This photo is literally older than the couple it features
SSBargeSimpson,Bro where's this link
MemzMusic,"This reminds me of a little story from way back in the day while I worked at a GameStop. I worked in a pretty small store in a mall and most of the time I worked alone, the evenings were usually chill and few customers stopped by. 

One such evening in December an old lady, I'd say like 75-80 years old, came by the store and looked around in the Nintendo Wii section. I asked her if she needed any help, and she answered that she was looking for ""Zelda, Skyward Sword"". I was kind of impressed that she named the actual title of the game, considering she was an old Norwegian lady with (what I assumed was) limited exposure to such media. I asked something along the lines of ""Is it a gift for someone?"" and she answered, ""Oh no, I've been looking forward to this one for years!"" with a big smile."
Crade_,Legends
---TheFierceDeity---,This meme is so old I feel like these two actually became too old to enjoy Zelda due to been deceased
Arsis82,This must be Link from the NES timeline
MathMaddox,Dude went ham on the orcarina
MAXQDee-314,If this is the violence that playing video games creates?  Give me more. much more.
LIKELYtoRAPhorrible,Ocarina of no time
AcatSkates,This will be me! Cosplay till I die!
MoodyInvasion288,Where is that jackass Tingle?
Thick-Tooth-8888,That’s some quality relationship goals
Black-Thirteen,Guess they lived happily ever after.
Bascna,Awesome!
burnaspliffnow,Boy went from link to sahasrahla
ChloeforytheW,Pimp my walker
Flord_Geoyge,Robin Williams is looking rough these days
FuelInternational739,i'd bet a million dollars they've never played a zelda game
Jynx2501,"All these stories of elderly people make total sense to me. I'll be 40 next month, and Ive been playing games since i was like 5. These folks were just like 10 years older than I am now when gaming started to take off."
Kingkongcrapper,How I feel every time I realize when the first Zelda came out.
olnog,I think this is cool but is this guy using a walker that he tied together with sticks and twine?
Sideways-then-up,Realistic representation of Link and Zelda after Link searching for korok seeds and chasing every quest a random person mentions.
thelooseygoose,Yeah but who is in the right?
truePHYSX,That’s so wholesome
ralphfee,Right on!! 👍👍
robintremblay1970,Never to old to be crazy
A3G15827522,Hey look it’s prince zelda and his girlfriend HIYA
thejynxed,"Looking at how old the LoZ series is now, these people were likely playing this with their kids on the OG Nintendo."
kambleton,Am I the only one who sees Red Forman?
AzraelV121,Link went a little too far forward in time in OoT
dorkknight529,My foster mom when I was 17 was 68 and had a DS that she played Phantom Hourglass and Spirit Tracks. I knew another dude who recently passed that was 65 and had a 3DS that he used to play Zelda games
Bolawan,Who's the woman Zelda is with though?
Talran,They were in their 30's when Zelda 1 released in all likelihood. :)
JesseCuster40,That would be me when I finally finish Breath of the Wild.
KommandoKodiak,They were young when it came out guys
TF31_Voodoo,"I love this so much, I lost my granddad in July, and he wasn’t a super gamer but when I was a kid he would always ask me questions about the games I liked and why I liked them and we’d talk about the strategy I was using and he’d give me advice and I found out after he died that he’d go and buy the game guides for my favorite games and read them so he could talk to me about them and help me through the tough parts I’d get stuck on.

He was the best."
RaccoonMage,What a cute Zelderly couple!
AValentineSolutions,"This is mildly adorable. My grandma used to watch me play Ocarina of Time when I was little. She thought it was pretty, but didn't like the violence. It was sweet."
medfud,Yes you are. And that age is 16.
Sarkastik-Wizard,The Legend of Elder
ImedgeQc,Link need to play the song of time so he can go back behing younger.
EggplantFearless5969,I hope I get to live like them at their age!
m4tic,This jpeg is though!
ti5i,Accurate portrait of a couple still waiting for a good zelda game
Volt_Princess,So cute! 💙
bowermann,AMERICANS!♥️
jdivision8,Goals
matty_low,This is basically us all in the future.
warm-noun,R/wholesome
pujaahoo,Nice
IceDragon13,“Hey can you send me a Link with that new walker you were talking about?”
SchmaxPower,"That's the thing with time-travelling. Navi told them but, HEY!... they never LISTEN!

Edit: they're awesome and i hope i'm as cool as they are in my old days. Love em"
Zacb9029,Respect
morningafterpizza,"This is why I love conventions, I frequent Pax Prime (West) and you see all different sorts of people."
GiveMeDepression,Link and Zelda 100 years after the downfall of Calamity Ganon.
chrisdidit,"Uhhh, Shiek? Something went wrong when pulling out the master sword."
NeuteredZeus,My Grandpa played Dr. Mario on SNES while riding his exercise bike daily for years. So much so that Dr. Mario was burnt into the screen.
lonely_guitarist,The great hylian zimmerframe
goose00009,Thats awesome
BoringWozniak,We’ve had child Link and adult Link - elderly Link is the next logical progression
Altair_Khalid,Hell yeah! Love this 😃
Glassjaww,"It's always seemed weird to me, that considering the massive success the gaming industry has seen over the last 35 or so years, seeing something like this is still such a rare occurence. When you hit that age where health and mobility issues prevent you from getting out or enjoying other hobbies, gaming would be a great distraction. I feel like video games are massively stigmatized by seniors to the point where seeing someone over 70 enjoying them is like a unicorn sighting. Such a shame. My grandfather passed 2 years ago and was a huge fan of old western movies. He would have been blown away by RDR2."
gyarnar,That's so great!
BludgeIronfist,Hey! It's Xander's parents!!!
Spoomplesplz,I love it when I see pictures or videos of older people playing video games because I know that's exactly how I'm gonna look in 40ish years.
quiyo,"Well ,there is a 80 years old, that have played teso in the past"
Isioustes,Take this walker; going by yourself is unsafe.
Alarid,is this a sex joke
Blackstar1886,Role models.
mimamen,What is the name of the princess?
sonofgildorluthien,"I guarantee you this lovely couple bought the original NES for their kids, but stayed up at night after the kids were in bed and played continually."
LunaAndromeda,I love it! I want this to be me in 40 years. <3
raiden400,Well done to both of you good costumes.
ruin,"I'll take ""Things that would cause you to doubletake if Robin Williams tweeted them"" for $100, Alex."
Mornerth,"Zelda Classic, hell yeah!"
Ethelenedreams,Life goals!!!
AssCakesMcGee,"Wow, an interesting cosplay post."
Jadty,He should have cosplayed the guy in the cave.
Steelfox13,The Legend of Zelda: Floorward Hip.
LostTribeofBadazz,Are these millennials?
bat-man1999,this makes me happy to see pics like this
uwillnotgotospace,The Legend of Zelda: Find Walter
NomadicNerds,Praying my husband & I live long enough to be this old & do this. We had a Zelda themed wedding but we did not go all out with costumes. This would be great to do for an old anniversary.
nbiscuitz,I think Link was lost in the open world busy wroks.
Nat_Higgins,Legends
SimilarWolf8076,This made me smile
a_stray_emo,link in the next game
Raven_Strange,"I think I know this couple!! I helped put on the first (and sadly, only) Reno Pop Culture Con, and this couple looks exactly like a couple that went to that con dressed as Tank Girl. If it's not them, then it's really great to see another couple out there living their best nerd life."
mistermika06,"He may have been the hero of time, but time has not been the hero to him"
AwardFabrik-SoF,Me in 10 years...hopefully...
dreamnaildream,that guy looks like the pope
