author,comment
Apprehensive-Room-24,"Ammo really matters in this game. Presumably, you were probably using 7mm buck shot or something low tier. Whatever crap armor he was using essential tanked all of that damage. There will be two damage outputs shown at the end of the match. One based of armor damage, and one of flesh damage. You probably did 200 worth of armor damage. If you had better ammo, it would punch right through that, when using lesser ammo, go for legs or head. Best of luck to ya, you’re gonna die, like a lot, probably an average of half the raids you do you will die, maybe even more. I usually end a wipe with 50-65% survival rate. But the rush and adrenaline from being in fights is unmatched, I’ve yet to find another game that gets my heart pumping as fast as tarkov."
johnguyver123,"Some of your shots, the sights werent realigning."
,"If you were shooting 7mm, he had any armor and it kept hitting the thorax it would make sense. Knowing where to shoot with what ammo helps a lot. Armor piercing ammo can go dead center, flesh ammo (or ammo with low armor piercing) should go at unprotected parts. Legs, arms, stomach, and face if possible"
Macl2020,"Yeah it’s pretty normal, normally they will kill you before you kill them, but welcome to tarkov!"
TOMisfromDetroit,"You're aiming at neck level at point blank range so height over bore is causing you to dump all that buckshot into what looks like at least a level 3 armor vest. Yeah, you hurt him with some blunt damage but that's it."
Lucky_Excitement8639,With shottys you gotta aim at the legs
epikszke,Welcome to Tarkov :)
Omisco420,Yes
Dendemen1355,Skill issue
ProDunga,Aim for the head buddy
PlacidDrugs,"Not normal.  That scav would've killed me head/eyes, then as my screen faded to black, I'd have heard him laugh and say ""gg ez""."
Kavorkiack,Yes
portymd,People still play this game?
Shadowkrieger7,"Yes, this is very normal with your shooting not counting. Generally, you have to play this game like splinter cell and never be caught by the bots that see through walls, bushes, etc and shoot you prior to you coming around corners and auto headshotting you with iron sights from 300+ meters away."
moonlightsonata88,Yes.
stoicyeoman,Yeah I had some terminator 2 judgement day scavs coming at me last night.
A1pH4W01v,"Yeah unfortunately, it seems like 12 gauge buckshots travelling at the speed of sound and impacting at the force of a 4 ton truck, does not deal enough damage to the flesh/internals."
Bonus-Representative,No normally you'd get pwned by Player before you got to a Scav
ShaddyDaShadow,"Yes with shotguns except a few select ammos you wont penetrate even the lowest tier of armors, and to kill people you need to aim for face and or legs and arms.  Leg meta meme is a thing for a reason with this game.  This also applies to most smgs unless you are using AP ammo."
Atreaia,Aim at the head.
jhdeval,I hit a player the other day 7 times with a 12 gauge and he only took 200 damage with no armor. You hit me 8 tines with ANY 12 gauge shot and I don't think I am getting up
RatCamYT,"Remember, you're using Lead slugs against a scav that could have up to GOST 3 armor (I can't see it) and up to 740 max HP with a gun that has bad irons. This is pretty regular tarkov bullshit, but in this scenario there's a lot of variables at play."
Sinikal_,Not gonna lie it looks like the first SIX shots hit arms/missed.    That's another factor as to why this happened.
blacktransam77,I have a clip nearly identical to this. The worst part is it’s long enough that you think to yourself in the moment “what tf is going on”. Then I died
ZestyPyramidScheme,"It depends on your type of ammo. There is some really really shit shotgun ammo that does as much damage as an air soft gun. I want to assume you head buck shot loaded based off of not getting a hit even when missing. 

If you slow down the footage you can see this:

Shot 1: potential hit. Either hit his left arm or missed completely

Shot 2: potential hit. Either hit his right arm or shot just below it. On this shot you had him in your rear sight but not lighted up with the front site. So your gun was angled when you shot it which is making it hard to tell if you hit or not. 

Shot 3: you definitely missed. You were aiming too far to the left

Shot 4: most likely a miss, or you just barely got his right side

Shot 5: hit. You can see the scav stumble and miss his shot

Shot 6: either missed or just grazed his right leg

Shot 7: hit. Center mass. Scav doesn’t seem to be wearing armor so it’s a kill shot"
xzeon11,Bro shooting bbs
Crucalus,"Tactical realism, sweaty 😎"
SovietCyka,Now you know why cops magdump
iSaltyParchment,"God damn bro, do our PMCs not have shoulders? Where there fuck is the stock slipping too? This recoil is insane"
NauFirefox,"Slowing down the clip, and not posting the dumb meme:

1st shot was a bit to the right, probably clipped the arm with a few pellets, assuming it wasn't slugs.

2nd shot probably hit, but hit his right arm, several pellets missed for sure. If it's a slug, that might just be shotgun aim slipping past the arm, or you actually black the arm there.

3rd shot is lined up below the right arm, no hit.

4th shot, hit again, same spot as second.

5th shot, opposite arm. Limbs are hard to kill with, you've only hit arms so far.

6th shot, right in the groin, 4 hits in different non-critical area's, he's probably bleeding and very near dead. You've probably blacked both arms + stomach and caused a lot of damage from overflow.

7th shot, you can actually see blood appear on the arm again. So even that isn't a chest shot. 

If you're running slugs, this makes the most sense, as I didn't see any other blood spatters. Killing from limbs with slugs is a lot of work. If this was buckshot you got a bit unlucky, but generally it's still limb shots the whole way through."
SumoNinja92,"Aim for the dick, the recoil will guide you to their head."
Grizzly4nicator,Had this happen the other day. Shot the scav 6-8 times (I saw the blood splatter each hit) and dude just kept coming.
TychusCigar,"People saying this game is realistic and then every match is shit like this lol.

""Just get a better ammo type 😭😭😭""

This guy would never be able to shake off like 5 pumps of a shotgun irl regardless of armor"
RealTacticalTipToe,Yea man that sums it up. Get that refund asap
VoxVirtus,"That scav is wearing lvl 3 armor, you probably dusted the armor and eventually got through it. 

It's that blue level 3 armor specifically which is steel so it will take shots better than say a ceramic plate."
Ambientus,Normal for Tarkov.
Lianides,"Yep, happened to me today, except I didn’t survive it"
smegmathor,"You're hitting chest and arms alot here, so yeah"
self_loathing_ham,Think of scavs more like zombies now. You have to aim for the head.
RiFLE_,Kinda
flatspotting,the scav wouldve 1 shot me after the first shotgun shot lol
Austinduke25,Par for the course
PutridAppointment69,Aim for the head
mynameajeff69,LOOOOOOOOOOOOOOOOOOOOOOOOOOL
Lakitu47,"Buckshot does nothing against even low level armour, hit then toes or the face"
MisterEnreichening,"If you have a shotgun, and the first shell does nothing to their chest, then go for either the legs or head.

The only damage you did to him was whatever hit his arms."
Shitvagina1176,Skill issue IMO
MrPineKone,"It fucken shouldnt be my man, its the yellow jacket i swear, this twat in customs took 18 rounds of 762.49 ps to.the chest and boped me with a pp9 I WAS 3 MIN INTO THE RAID"
Komacho,You're clearly hacking. I'd have been head-eyes after the first shot.
dutxh0007,Probably one of the worst shotguns in the game. Same thing happens for me. But not the 153 or the m3.
JoganLC,Honestly with how this game works I would not be surprised if half these missed.
boofmydick,What are you tryin' to tell me? That I can dodge bullets?
b8ley,completely
eebro,1 aimed shot is worth more than 8 in the chest
dimsumdonair2,"Tip for ya 


That shotgun has issues 

Try the other ones"
