author,comment
WTG_Cannon,"Getting the first few levels (at least for me)  was difficult,  you'll  need to learn the gunplay and how the maps are first before much progress can be gained. 

Do yourself a favor and build up resources ASAP, anything and everything you can get your hands on.  I recommend for basic resources get metal and synthetic scrap,  disinfectant and then other things. You use these the most for basically all kinds of useful items; sack bags,  bandages and lockpicks as an example. 

I highly recommend if you find ANY of the following to GTFO ASAP:  toolkits,  fabric (as mentioned above), warbonds, supply drops, jewelry boxes and any kind of crate. 

You start with 65k, but the stuff in the shop you can get is pretty much trash.  Save up what you can to unlock crafting recipes and weapons.

I HIGHLY recommend not taking anything for a good while (aka the rust-fuck-it kit) and learn maps (specifically the asteroid mine and the spaceport,  they have easier AI and a good deal of small loot spawns to practice and get basics.)

Also take a sack bag with you whenever you can (I'd recommend as your first unlock tbh) it's the best way to get synthetic scrap really early on (just collect junk scrap,  make the bags and then scrap the bags for a chance to get synthetic)  and early way to get resources. 

Do the missions when you can,  especially if it's for space mines or radar tower. Easy money and leveling for better trader gear."
Uselesswizardmini,"Favor right hand peaks. The line of sight and bullets in this game are from the right side of your Marauder.

Left hand peaks expose much more or your body than right hand so you're pretty much not peaking on the left. You're putting the majority of your body into the open."
Purple_W1TCH,"Playing on EU Servers (From France)  


DM if you'd like to team up and run around like a headless-chicken, it's pretty good!"
FatboiCleff,"Treat it less like Hunt, more like Tarkov. Move carefully and check your corners. Don't pick a fight with people who easily outgear you. And remember, AI seems easy, but there is a chance they outnumber you, and if not, shots will compromise your position. It is still part of the tactical looter shooter genre. And it is unforgiving."
ihadthejewfro,Don't run unless you have to and follow the red lights to the escape pod.
OpinionOK_IgnorantNo,Yeah watch out for squiddy that bitch a hacker
jim_the-gun-guy,If playing solo. Stay stealthy til you got the mechanics of the game down. After that and your doing well for yourself. Always have an escape plan and shoot everything.
Exo-Novaa,"Don't spend all your money, be pretty frugal at the start cause 65000 isn't all that much. There are ways to recover from losing everything in your inventory but it helps if you have at least 10k cause then you can buy a little gear to get by."
SouthernWishbone7177,Tips for a newcomer? Do not trust anyone in the marauders discord if you’re looking for a team. I’m down to team or help any newcomer though. My discord is Poltergeist#8596 dm me and I’ll be down to play.
Shoresy69420,F1
plee585,"i just got it too, dm me if u want to team up sometime"
Hellcinder,Pray Mr. savvik.  The Klingons dont take prisoners.
Comatosematrixboi,Be ready for wipe
StubbsPKS,"Unless they've fixed it, the healing animation doesn't stop you from hip firing.

Feel free to spray like crazy if someone pushes you while you're bandaging."
Leakers228,"Yes game broke af, they recently removed all my cash and lvl. In order to kill bots you need to shoot them like 10 time while they ran like flash."
usingreadit,Throw yourself into it for hours if you have the time
MediocreCowboi,Horde fabric
ragnarmcryan,Install Rust
