author,comment
HaZarD_SFD,Overpenetration isnt real tho.
Aelitus,How late in the raid was this? People forget they gave a shit ton of HP to scavs late in the raid.
Plane-Day-164,This is why I left the game
DaFishingVest,OP should’ve aimed for the head like a chad
DarkSamuraiSC,"The health system in this game is broken into limbs. The only way to kill someone is to zero their Head or Thorax, so you should be arming for those, especially with a slow bolt-action.

You will eventually kill if you keep hitting arms/legs, but it's very inefficient, especially with this gun. If you want to leg enemies try high rate of fire hollow points, or shotgunning.

Edit: ""I'm"" to ""in"""
BigToasster,Mosins were nerfed awhile back remember? Because streamers shit their pants over being one tapped by a mosin wearing 4 armor. Now all mosin ammo doesn’t one tap unless you have good shit
spamdatm4,"nobody should be using mosin besides for quest, they made it stupidly garbage / weak. the Kedr, the Smg from pk, the sks, even the double barrel shotgun are better. than using the mosin now,"
Own-Mission6966,Yesterday I had an unarmored scav tank 4 ap-20s until he finally died. Was at less than 10 meters so I could clearly see them hit and he obviously almost killed me in 1 hit with magnum buck 😊
SAKilo1,"Because yah know, scavs have 3 sets of health. There’s your basic scav, then one that’s a bit more and one that has the health of a boss."
kidsaredead,this is my daily routine
Folken88,"Lol I scav'd reserve yesterday and found a dead level 40 gigachad fully geared, killed in the bunker by a vepr-hunter scav. He'd killed about 3 others but Nikita just kept sending T-100s back in time to kill this poor kylereese and he finally got got."
preyforkevin,"What I’ve found out playing the last 3 wipes: you can shoot a scav, you can hear a scav getting hit with your shot, you can see blood mist/spatter onto whatever object is behind or next to that scav. All those things happening doesn’t mean you’re hitting the target."
Edenwing,"Never double peek a scav or raider from the same corner, need to reposition to break line of sight between shots or bursts, the AI is not that smart"
GaretRFC,"This happened to me earlier, 3 shots of lps, at least 2 centre mass, walked me down and killed me with a pistol..."
skcuf2,I bet he died after he killed you. I'm sure he was bleeding out of at least one of the spots you shot.
Doobie717,"not disagreeing with the hits, but standing out in the open repeatedly firing....in the open...not a wise choice lol. shoot and scoot!"
Gafsd123,Not all hits are created equal
GamingShorts-,"""realism"""
Zazi_Kenny,What was the damage and hit report screen?
Bonus-Representative,T-46M is less effective than throwing Billiard Balls at a Scav...
TsuZaki969,"Another ""i'm trash at the game but it's not my fault I died"""
Sargash,"I mean, all shots are to the stomach, can't tell with the first shot though. One of them looks like it hits the leg actually. The first shot does look like a leg shot to me though, definitely not a thorax.  
Actually a skill issue."
Unlmtdglass,"The amount of times I have headshot, non helmet wearing scavs and just had them run off like nothing happened is insane. Definitely realism at its finest"
Traditional-King1083,Looks like you should probably aim for the head with a bolt action rifle
piebadger,Turned that scav in to a nugget
ALFA502,Aim to the head when using mosin.. otherwise you are tilling them where you are.
Brohyda,Shoot faster next time.
mrbawkbegawks,"you shot him 4 times in his 2 testicles, its only gonna land twice"
ArgentShige,T-46 is probably the worst ammo you can use on the Mosin from my experience(can’t kill crap) aiming for head or chest would of been ideal aswell. Leg/arm shots with t46 would probably take like 7-8 rounds lol
Tylerswolf69,gotta love it. hey but if it was easy no one would play.
Subsonic17,This game is so bad. Can’t even play a whole wipe because of hackers and shit gun play.
Hairypossum77,Almost got killed by a scav on woods after putting half a mag of 7.62X39 HP in him and he wasn’t wearing any armor
Sharptooth16,Just aim for the head next time. It will only take 3 shots to kill 😂
Sesleri,"82 damage per shot x 4 = 328

?

Yeah limbs are tanky in this game with its health system."
djn808,stop shooting him in the legs holy shit
Mirroredentity,"Always hated how hitting arms and legs is essentially useless in this game unless you're doing some sort of rapid fire leg meta spray. One of many ironic ""realism"" attempts by the devs that's ended up doing the opposite."
Sp3ctre777,"“You have to apply damage to your brain when it comes to our game” -Nakita 

But for real. Why tf are you using that garbage ass ammo when LPS is available lvl 1. Spend the extra 100 rubles a shot and maybe you wouldn’t die like this"
JollyReading8565,How many bullets hit ?
TomeKun,Me when i get a 1M rouble loot on a scab run and die near the extract to a rogue that resisted a M855 Bullet in the skull and 180 head shot me :)
Iper79,They need to make there health consistent
TheUna_Clock3r,"That's so crazy!  The day before yesterday, I was running on woods,  Had a FREASH LV4 ANA Armor rig on and got 1 tap to the chest with that ammo!    I was so freaking pissed!  And yet you can shoot scavs with no armor and they tank it and walk it off!"
Khronus6,Hit him in the face. Better results.
chudds007,"Anyone that calls skill is bullshi and can ligmuh, I have shot a scav 6-7 shots of flechette to the body and face. This game is on CRACK"
gpierson99,Should’ve side climbed
KodaKomp,"I have never understood why a knockdown mechanic has not been implemented into the game like you black out a leg they should at least go into a crouched or fallen state, like if I got shot in the knee with 7.62 im gonna immediately hit the ground and make sure leg is still there lol."
Writhe27,shot placement is king man you are hitting leg leg stomach arms
BrownieBROF,"You got the scav that has almost 800hp if not more, yes, scav health pools are random and that one has almost the same torax health as an boss"
Traditional_Tax8672,Not giving you shit or anything because this game is bad like that sometimes. You should use LPS its like 100 roubles more and its better in every way and doesn't let people know where your at via tracer
ekohzzz,"AHHH
OHHH
AHHH
AHHH!!"
Caleb__,Realistic game play
Malfor_ium,So 7.62 should be nerfed more? Understood!
orbb09,"T-46M is 82 dmg/shot

Scav has 440 or 540 HP

All shots were to non-vital parts (not thorax or head) so you would need to drop their HP to 0 to kill
82x4 = 328, but additional (or reduced) damage can occur depending on which blacked body part is shot (and assuming you didn't do any fragmentations (critical hits)). If you shoot a blacked stomach, you do 1.5x damage. If it's a blacked leg, you do base (1x) damage. Although 4x shots of 7.62x51 to kill somebody sounds ridiculous, the math checks out. No kill."
Suspicious-Cucumber9,Next time try to shoot yo his head
Yung_Branch,Sound confirmation on all hits. Nikita sayeth too bad rip
Sol_Tric,Headshots work too.
BREAKERTHELORD,sacv dont have blood cell its vodka running trough their vein
deanosauruz,Is it worth downloading again?
HeisenbergWHHW,if you hit him in the head maybe he would be dead 🤔
PutridAppointment69,"You’re supposed to aim for the thorax or head, so yeah. Skills issue."
EmmEnnEff,"Have you tried not shooting him in the legs/stomach/balls hitbox?

A PMC can survive all these shots."
ivarretje,skill issue
vgamedude,"As realistic as playable! Veritas told me some super soldier took like 5 7.62x54r shots and kept fighting that's definitely the norm and you can totally take full power rifle rounds to your thorax and be combat effective!

People defending this shit in the comments LMFAO. Go play any other realistic shooter this would never happen."
Maggiespharm,That scav just has a really good gaming chair
Lt-Courier,Uses a garbage round. *Dies
Feikas9,My scavs tank AP-20 12x70 to the face.... so no surprise there.
ComprehensiveRisk983,I saw maybe 1 hit
langile,I raise you [4 (5?) PS shots to lvl 3 armour scav](https://streamable.com/mbu494)
Never-Shower,"i agree, it's a skill issue"
proscreations1993,"Been happening a lot lately.  I shot a scav in the head 3 times from 10 feet on reserve the other night with 762 Bp. Had a meta mutant, cpc, bastion with quad nods. He ate every one and then one tapped me in the face with 7mm buck.  
And I’ve just had AI not dying until after you die.    I was fighting raiders a few raids after. Rd with 50 rounder of bp. Almost same kit. Killed the first two raiders with headshots. The last one ate two headshots and then started running so I mag dumped his chest.   They were the only things I shot at that raid and I had a 16 hit count. He one tapped me in the face while I was holding the right hand peak. Apparently pixel peaks don’t work anymore lol.  My friend said he died a few seconds after I did. Lol nothing registered on that raider till long after I was dead .  And another raid I killed all 3 raiders. Didn’t even get hit. They didn’t even shoot.  When into another room to reload.  Finished reloading and heard a bunch of gunfire all glitching out and I dropped dead.  It said I died to one of the raiders that I killed 10 seconds ago.   The hit reg and desync is beyond busted this wipe."
echostar7,scavs got stealth turned up to crack level again.
Pattyg1,"Funny thing is my buddy was raging yesterday, a scav one tapped his thorax with the same ammo, though level 4 armor too. 😂🤣😭"
qwerplol,I think you shot him in the stomach 3 times.
FinezaYeet,Summary: Shots 1- 2: Clearly missed. Shot 3-4: Missed due to recoil (bad spray control). Shot 5: most likely didn't go through because you were already dead.
LoneCentaur95,"You shot its legs and stomach, unarmored has nothing to do with it."
prodolphinplayer,deserved for abusing mosin
TheBoRiley,Shoot the face not the stomach/ arms/ thorax
waynebruce161989,Stop using a shitty gun. Haha. I'm guessing this is for a bolt action quest. But still ha. There are better ones. Ha sorry random but I'm just like why is he using a musket. Haha
