author,comment
Nica-E-M,the animation reminds me of Kéké (of course) but also the (non animated) ducks in Diva's Little Nuns! @hyxpk on twitter
MrFailureYEET,"What software do you use to make this, im intrested in making my own games"
pantiano08,bro thats so fun i will definetly play that
hamlicopter,Why?
aa5k,Lol this is great
mgonza54,Yes I saw your TikTok I’m glad it’s come this far! Def going on the wishlist
beamgrim,Bro i imidietly wishlisted it
Bubblewrapperson,Have you listened to the first season of the Unexpectables? There are some heckin pigeons in that podcast. I imagined them just like this.
sandestroyer500,"I need this game, what is it?"
Automatic-Laugh9313,Poor piggeons dont have legs🥲
N4hire,That’s beautiful bro
bakersman420,Them some squishable pigeons
LordHayati,Now I'm imagining an Indiana Jones Boulder escape but instead of a Boulder it's a giant rolling fat pigeon.
tmarshall91,Am I the only one who be thinking that the pigeon's neck is more stretchable than to that of an ostrich
licht_kahel,When can we play this Thiccness
JayceTheWaste,I have never seen a game I've needed so bad before. Except for skatebird
genshin_impactsimp,Why does this feel like one of those horror games that seem wholesome at first but then immediately take a dark turn like Hungry Lamu
barduk4,Careful keke might sue.
Jack_VZ,I would totally use that rolling pigeon as a discord emote
maplecaca,Did that piegon just do a rolly polly
PigeonMother,Amazing 😍
Mangojoyride,"Can you just make the game about these pigeons. That's it, just these pigeons"
untuxable,*KékéFlipnote would like to know your location*
wolfgang784,Omg did it just roll
Mishirene,I really like the rolling bird.
Peachy_Pastel,BRO I CANT WAIT FOR THIS TO COME OUT! I'm so excited for thicc pidgeons!
snorlz,this is the bottiest thread ive seen in a while
stylishcroissant,"best job, now I want the game, AND the job!!"
_rafikigaming_,Rolling and squishy pigeons
jakedangler,What do you do in this game?
AceGoodyear,Didn't know I wanted that
Ickythumpin,OP has a great life I bet
pumaxen,I need to pet cute lil pigeon now
TriHarder_1988,Zamn
AceTrainer-Raven,"I hope you get console ports, I'd love to play it!"
Solidus-316,Old people at parks are celebrating you!!
Velocityraptor28,borb
Mastermaze,"""I make thicc pigeons for a living""

and we thank you for your good service"
Pay_Tiny,"Hey OP, why is it called “The Dot” tho? 
Lovely super cute visuals by the way 🤗"
capnshanty,"there's space penguins with machineguns in my game we should do a bundle deal, especially since you said you want your game to feel like a shitpost and my game could NOT be farther from yours in terms of genre lol

Here's the machinegun penguins: [https://i.imgur.com/Sd2YfKa.png](https://i.imgur.com/Sd2YfKa.png)"
Aggressive_Major_698,"So fluffy, am gonna dieeeee!!!"
Fatefire,I’m going to buy this just so I can support you making thicc pigeons
ObsceneQuorum996,Lemme play the thicc pigeons game plez
masculinefooting0995,They're some cute little pigeons.
Uberslaughter,That good pigussy
Heady_Sherb,[Thick Pigeon](https://m.youtube.com/watch?v=NHbMGsFgsA0)
DontLook_Weirdo,Wtf?
Ghostmuffin,what is this from?
