author,comment
AkeemKaleeb,"Y'all didn't read the Iliad first, that's the problem. It makes much more sense once you get the pretext."
infinitezero8,Jokes aside - I'm actually having a good time with OP: Odyssey.
Smittx,Anyone else remember Twinsen’s Odyssey?
NastySnapper,Elite Dangerous Odyssey 😳
dylsky_,"You idiot.

You forgot the reboot to the franchise, Enslaved: Odyssey to the West."
amitrion,Well because Illiad just seems silly
Rev_LoveRevolver,Try playing them on a Magnavox Odyssey game console and the progression will become very clear.
Hollowsong,"That's like saying ""I never understood the Journey saga""

Because I'm lazy: https://www.mobygames.com/search/quick?q=journey"
DaymD,"Such a weird saga, the franchise has been passed around developers for years now too, never settling :)"
goodolarchie,"Abe's Oddworld wasn't perfect but man those games were ahead of their time and didn't get the acclaim it deserved at the time.  You look at all these iterative puzzle + exploration games, Abe catered to an older audience and took off the kid gloves.

If there's a game that deserves a faithful remaster it's Oddworld."
A_Brewtiful_Mind,Still easier to follow than Kingdom Hearts plot!
GabagoolsNGhosts,"Was replaying Abe's Odyssey on my Vita last year and wowzers what an adult themed game for kids lol still super fun, too."
etherealcaitiff,"Odyssey deez nuts, got em"
XsStreamMonsterX,That's because you're missing a couple more games. Need to skip to the Etrian Odyssees in between each of these.
Expensive-Cow4587,You have to watch the movie to understand the timeline. It's called 2001: a space odyssey
GonzoNawak,I just want one good onepiece game ffs .......
JT-Lionheart,"Abe did it first two over two decades ago. Honestly though the “Odyssey” name is just a epic way of saying “adventure”. I think Assassin’s Creed rightfully used it in terms of the theme of the setting of Ancient Greece where the word “odyssey” was invented based on the classic story or what sone would call the first adventure story “The Odyssey”. But now it’s used often as a trendy title.

 I’m surprised no one has used “Trek” given Star Trek made that popular. Could you imagine if Super Mario Galaxy was named “Super Mario Trek”? Honestly that’s sounds like that could be a title for a new Mario game that doesn’t have to be about space."
AyoItzE,"Hello? Missing the best Odyssey of them all, Lost Odyssey."
mlvisby,"I actually want to give One Piece Odyssey a go. Open-world games based on anime doesn't come often, most anime games are either linear or fighting/musou. 

I do enjoy One Piece as an anime, even if the arcs become obnoxiously long. Cake Island feels like a slog which is why I am still on it. Sick of hearing Big Mom say Wedding Cake-u a billion times."
sonofamatt,The writing is a mess in this series. character plot lines literally just drop off in between games.
tranceformerfx777,"Odyssey has become a word that more or less encapsulates a journey or quest that's centered around a singular person - much like Homers ""The Odyssey"" that's about Odysseus, the King of Ithaca, and his journey to return home after the 10 year war with Troy.

Oh wait this is a shit-post nevermind lol."
EVASIVEroot,"Well, it's worth a read."
Draftables,I personally loved the original by Homer.
medi3val11111,You forgot Lost Odyssey. AMAZING RPG.
Donke267,"Oh boy, do I have a book for you"
WallishXP,Wait till you read the books.
YJS2K,Forgot Enslaved: Odyssey to the West
ghostmark2005,"When i was a kid I couldn't play Abe's odessey it was too hard for me, so instead I used to turn the TV up so load and make Abe fart over and over again it drove my parents mad"
InwardXenon,"That's because you've not played the secret one, Lost Odyssey."
Necrogaz,"Pfft is easy, the guy from AC gets in a fight with Poseidon who then casts a curse on him where he would get more and more deformed as time goes on, then on OP: Odyssey he decides to go searching for poseidon to take revenge on him, thats why theres a big water vortex on the art, then you get more deformed and time has gone so far into the future that now you live in the real world but still more cartoonish and deformed, thats why you look so weird compared to regular people in that game, you also decide to take the profession of plumber, in the hope of finding a clue from poseidon whereabouts inside the sewage water system but after looking around for so long you finally end up looking like a humanoid tadpole in a fucked up world thanks to your curse where eventually you will become yet another tadpole in the slave army of Poseidon"
MonkeyBred,"I thought the series was centered around aqueducts through the ages, starting with Appius Claudius inventing them in Rome, the Mario maintaining the surplanting kingdom, the post modern world water works,and finally, distant future alien civilizations adapting to our plumbing. No?"
xYevon,"You're missing the original: Lost Odyssey
Fucking great but long game."
The_Blue_Rooster,You need to read the [book](https://en.wikipedia.org/wiki/Odyssey) to really get it.
StrawberryPeachies,Abe!!! Omg I missed those games so much! I need to see where I can get a copy of them again!
Erebor-,And horrible book adaptions all of them!
robonick360,Don’t forget the original pencil paper game from 2700 years ago
etrulzz,"I see Oddworld I upvote 

I'm a simple man"
KingBurakkuurufu,Do you not know what Odyssey means?
Fancy-Agent-33,r/shittygamedetails
,[deleted]
darexinfinity,I've never heard of the bottom games until now.
thejokerofunfic,Be patient. The ninth game is where it all really starts to tie together. I've read the manga so I know.
NoobSmokes,I believe they are using the word based off its definition..a long and eventful or adventurous journey or experience.
rookie-1337,"The order is aco, opo, Abe’s, Mario o"
ImpressiveCourt6022,If Abe was wearing a headpiece I would say that it’s about a magical hat that takes people on amazing adventures.
SonicFire93,"You see, One Piece is the first one, you go then with Assassins' Creed, then Oddworld and Mario are part 1 and 2 of the last arc, get it?"
G0sTly11,Odd yea see
sexyunicorn13,"so there is this guy named od, so need me some of that odyssey😩"
AdonisGaming93,It'll make sense once you get Munch's Oddysee
Palmzbyaboi,So it’s taken from homers Odyssey and just means a epic journey/adventure
Magmomies,Ahhh... The Malaka Mamma Mia quartet of odyssey
PeterTinkle,This hurts.
WhiteFox1992,Next you can try the Revelations saga.
Jackslashjill,"Only Assassin’s Creed involves any reference to Odysseus, the rest are just sparkling journeys"
Faelysis,*Modern adaptation* from the same old book
Bluemars776,Because you didn't included the most important chapter: Omero's Odyssey
Sandor_06,You didn’t read Odysseus by Homer. You need the back story to fully appreciate the games.
The_Chaos_Pope,"Part of your issue is that Abe's isn't part of the Odyssey saga. Abe's is an Oddysee, not an Odyssey. 

I have no idea how the rest fit together though. GLHF with that."
Lucas-DM,"I personally never understood the Zero saga. What with Star Fox Zero, Perfect Dark Zero, Resident Evil Zero, Megaman Zero and Katana Zero i just lost track of things."
Exevioth,One Super Assassin’s Oddworld Odyssey 2: Electric Boogaloo.
TheBostonKremeDonut,"God, I love Oddworld. Easily in my top 10 favorite series of all time. Super excited for the next game to be revealed, hopefully this year or next!"
Kangarou,"It goes Assassin’s -> One Piece -> Mario and Abe happen at the same time.

The Greek empire fell, so people turned to piracy, but once society was reestablished, those captured were forced to work in the mines while the upper class got to galavant around a bright colorful world. So simple."
grimenishi,"You forgot Lost Odyssey, one of the best of them all."
nejfrfn,Is One Piece Odyssey any good?
SenpaiSwanky,What do we think of One Piece Odyssey? Where does the story start and end relative to the show and manga?
yeusus,Spans multiple worlds/backdrops/themes...odyssey
SwiftIy2,"Oooooh the days of ""Oddworld: Strangers Wrath"". Jesus boi, thanks for the nostalgia!!!"
NonCorporealEntity,"Missed one, but I can see why.. it is the ""Lost"" Odyssey"
OtterishDreams,Also the real Odyssey
Spram2,"True story: I only learned how to spell Odyssy because of Mario Odyssy.

Edit: No I didn't. :("
Denamic,"Less confusing than the Kingdom Hearts timeline, at least"
pygmeedancer,"Well I played through the whole Darke Franchise. Dark Souls, Dark Sector, Dark Cloud. Even the spin-off Perfect Dark. And I couldn’t make hide nor hair of the story."
multiversalnobody,Oddworld is unexpected but certainly welcome. The intro to that gane scared the shit out of me as a kid
thunderchild120,"I know at least the two games on the right have a common thread of ""possessing"" enemies as a core gameplay mechanic, so there's that."
Nexusaurus,"Well of course it doesnt make sense, Abe doesnt belong in there, they spell ""Oddsyee"" different. Completely different storyline. Much darker."
everything_is_bad,And it’s nothing like the source material by Homer
tigojones,"Of course not, they haven't released it all, yet."
NoSitRecords,Abe was recruited in prison into a secret society that fights the rubber pirates on the open sea. Abe must find the Holy Hat entity that will guide him to the secret rubber fruit tree where the pirates get their special powers from and destroy it.
skewp,You're playing them out of order.
Jordiscu7,"I played AC: Origins and absolutely loved it, was recommended multiple times to try Odyssey because it ""was so much better"", so I bought the premium because why not, and I did not enjoy a single second of the 5 hours of play time I did before uninstalling and never playing again."
Xx_Ph03n1X_xX,"You're missing Lost Odyssey, it's a pretty important piece that ties it all together."
Moukatelmo,Pro tip : it was not released in chronological order
Northman_Ast,With Abe its oddySEE not OddySEY
Suriaky,"I like the part where he said ""It's Odyssing time"" and he started odyssing everyone"
FlowingMochi,One Piece is sick. Haven’t played the game. Point still stands.
Hooligans_,Out of order and missing Munch's Odyssey?
GalacticShoestring,"Oddworld was a fun, weird game back in the day!"
Kilo1125,"You played them out of order. Its Oddworld, Mario, Assassin's Creed, then One Piece"
playC3,Still a better series than Twilight.
bentnai1,It makes more sense with Elite Dangerous: Odyssey. Really ties it all together
BrainCrusher22,Assassin's creed odyssey is a masterpiece
wolf224,Multiverse
Alternative_Gold_993,It's an easy to use word that describes a vast adventure without any effort on the creators part.
Kemerd,"You have to start with the original written one, then it all makes sense."
,This reminded me of that story where Oddworld saved that old man from suicide.
johndotjohn,It's all about Troy.
kusuri8,Forgot Lost Odyssey! That’s why you’re confused! It explains everything.
sushidaisuki,Read more
ChairmanUzamaoki,"Oh man did I love Oddworld Exodus and Oddysee. Fucking hilarious games and what a fucking universe it has. So original, it's like almoat steam punk but dystopian with weird aliens and tribes in the forest. 2 of my favorite old gen games"
Zeddizdead,“Quietly chuckles”
Meliinx,"You forgot Lost Odyssey, which is on sale right now for $10 on Xbox store"
Secret_Turtle,Spoilers for one piece:  >!One piece needs to be at the end because it’s set in a post apocalyptic world!<
SPacific,Abe's Oddessey is a damn banger
QueenCobra91,oddworld was the first. its old as fuck
zappy487,"Ass. Creed Odyssey is about the Void Century.

Mario Odyssey is around the birth of the devil fruits and the Ancient Technology, with Mario Mario having the Hito Hito No Mi Model Cappy. His nemesis Bowser is Kaido's predecessor.

Oddworld is about the Mink Tribe pre-Zou.

And of course OP Odyssey is between WCI and Wano."
fluffybutt95,Cash Grab and recycling
timebeing,"No Enslaved: Odyssey to the West?

[https://en.wikipedia.org/wiki/Enslaved:\_Odyssey\_to\_the\_West](https://en.wikipedia.org/wiki/Enslaved:_Odyssey_to_the_West)"
UltraMegaSloth,"AC: Odyssey is the only one that has anything to do with Odysseus, well you meet the great grand daughter of him or something."
Fellzer,"You have these out of order, that's why. Makes much more sense going from Abe's Oddessy to Mario's and so on. Do better."
redjedia,🙄 One of those games even has the word in question spelled differently.
slaughtermelon8,"Well, you forgot to start with Lost Odyssey, which has some critical lore bits"
Searealelelele,Hello!
Raven_of_Blades,"No respect for Lost Odyssey, one of the best JRPGs ever."
Simmons54321,Google the original source material that title comes from.
Best_Pidgey_NA,"You're playing them in the wrong order. It's Oddworld Odyssey, Super Mario Odyssey, Assassin's Creed and then One Piece:Odyssey. It'll make a lot more sense then."
Fuckingfolly,"What's to understand? Greeks, Plumbers, Pirates, and Abe. That's just how it is."
Andro451,"It works like this:

The saga is based upon our real world. The timeline differs at the first game, where the events take place. Eventually, a man named kratos kills off the gods of that universe, which we know happens due to a spin-off franchise.

Due to the death of all gods, the universe collapses in on itself, before being reborn. Now, in modern times, feudal societies still exist, and possession of anyone without a hat is possible. 

thousands of years later, sea levels have risen, and piracy is popular. The human race eventually develops consistent space travel.

Earth is taken over by the sun in a solar flare, but ultimately, the human race survives and evolved to be unrecognizable to their first incarnation. Every world they land on is given the same name: oddworld."
HooliganScrote,"Well the problem is you’re not looking for historical accuracy here so the games are all out of wack. The games actually start with Oddworld, and then into Mario. The world takes a weird dive when you hit one piece but just hold on. There’s a lot of out-of-game lore, then some more baddies appear and you should be hitting roughly the Spartan thing that happened, which is assassins creed."
SadLaser,That's because you played it in the wrong order.
doxtorwhom,"And then there’s the Honda Odyssey.

A **Hodyssey**"
bitches_love_pooh,It got confusing because only one of the Albert Odyssey games was translated to english.
sunatmywindow,"Don't forget the original, Worm Odyssey for the SNES"
gobackclark,"That's how I feel about ""Valhalla."" I see that word everywhere now"
Legion2567,"That’s because you haven’t played Lost Odyssey, it’s a crucial entry to the franchise."
Date_Snape,"God this again?

How many times am I gonna have to break down the correct chronological order ro experience the OCU?"
RandyButternubs15,Wait till you watch the prequel to all these… 2001: A Space Odyssey
freddytylerpaul,Oddworld Munch’s Oddysse is quite possibly my favorite game of all time. Would kill for a remaster
JK_frog2722,And Honda Odyssey
Ropsuta,"Abe's oddysee is one of the most unintentionally creepy and terrifying games ive ever played.

I was so creeped out whenever i played it when i was child that i feel the creeps to this day if happen to play it."
mantang1984,"The series follows the fall of the empire. Strong men create good times, good times create weak men, weak men create hard times, hard times create strong men."
Wholsomeboy,The odyssey of theise companies I swear.
_far-seeker_,Obviously it's a crossover series! 🤪
Whole-Neighborhood,Abe's oddysee is the only game that's ever creeped me out.
biorogue,Maybe look up the definition of the word.
andivx,"Obviously, you have to read the book first!"
Majukun,You need to have read the prequel book to understand it.
SuperShortStories,You forgot Worm Odyssey
The_Majestic_Mantis,Odyssey refers to a journey to far away lands you never been to.
ChaosFinalForm,"Where's Lost Odyssey?

..... ohhh"
ogfuelbone12,"Ridge racer, odd world, winning 11 the games on the PlayStation"
Skinnee11,Must be Lost on you then.
DigitaLegend,I would love to hear someone versed in each of these games tie them together in a cohesive story just for the sake of this joke.
xaaannde,You forgot the greatest of them all: Little Big Adventure 2 - Twinsen’s Odyssey
Junosword,"Makes more sense when you play the first entry in the series, Twinsen's Odyssey."
Terakahn,A ps1 classic. <3
That_Andrew,How's one piece oddssey?
No-Front-9704,"Chaire, misthios!"
Q-Q_2,One Piece Odyssey isn't that just One Piece
Liberate90,"It is a tad odd to see, ngl"
Smokweid,"It’s basically an anthology series, different characters and situations but thematically linked."
RosaFFXI,I think you LOST an ODYSSEY somewhere too.
Wooden_Top_4967,Twinsen’s Odyssey is better than all of those
fuqqkevindurant,Try reading the book. It helps tie the plot together
Lord_Lieser,Forgot Enslaved: Odyssey to the West
Top-Contribution1609,ac odyssey is golden
sawbladex,The is a bunch of trading  cards released for the series before all this released under Magic: the Gathering.
KX90862,"You missed one 

https://i.imgur.com/Uc24EIY.jpg"
True_Myster_Mystery,"Ah, brilliant! I am not the only one who thought of this!"
Good_Reporter2200,https://www.theonion.com/someone-needs-to-explain-the-upcoming-games-in-the-ma-1845186217
ogoextreme,See? This is what happens when you skip Etrian Odyssey you don't get the necessary map skills to keep track of it all
slayery2k,"Well while your here scratching your head the market researcher that figured out people preferer odyssey over synonyms ie(adventure, long trip, journey) is raking in the cash. :)"
chrisgilesphoto,"Hello
Follow me
OK

Videogame history right there."
Portyquarty77,I once had somebody talking about “odyssey” for 5 straight minutes and I kept getting more and more confused because I was thinking Mario and he was thinking AC
UnknitCoder34,odyssey: a long and eventful or adventurous journey or experience.
BugCatcherDroo,Everyone's forgetting Worm Odyssey
,[removed]
GloriaToo,My first gaming system was an odyssey. We also bought a Beta. The Beta was a better purchase.
extradabbingsauce,Probably played them in the wrong order
abarre31,I would say the confusion comes from not understanding the [Odyssey Block](https://mtg.fandom.com/wiki/Odyssey_block)
874151,"Lowkey though, AC Odyssey is one of 
my favorite games of all time. Most open-world franchises have super dark worlds, but the AC games tend to be filled with normal people living normal lives in normal places. And Odyssey had such a beautiful place to work with. What a gem."
WhoseTolerant,The canadian TV adaptation was really weird too
Loggerneck,Where’s Mortal Kombat odyssey!
Advanced_Fee_8722,You need to watch homers oddest first other wise you won’t get the hidden references to the donuts and duff
Jeremy_Winn,Wait til you play the Saga odyssey. That series makes even less sense.
KickBassColonyDrop,Because saying adventure isn't nearly as cool as saying Odyssey.
Mygaffer,Give me that Oddussy
redtyphoon20,I mean…
hellwisp,Same story. Different universes.
Setsumaru,"Everyone forgetting Lost Odyssey, but then again, I guess it Is lost…."
Good_ApoIIo,Enslaved: Odyssey to the West deserves to be known and remembered.
TheSimRacer,You’ll get the best experience playing these on the Magnavox.
TheDevilsAdvokaat,"Yes, it's truly confusing.

It's actually a five part saga (Quintology?) and the final one resolves everything....""Mario the assassin looking for one piece in an odd world."""
I_R_Teh_Taco,Munch’s oddysee explains the connections
MaikingMooKing,"*""Y-EV'RY BAWDY!""*"
Armyghy,"Just wait until you play the ""Rising"" series. Total whackadoo storyline."
DorothyHollingsworth, Now I wanna play odd world.
d3adeyeduck,"RIP Lost Odyssey. Cut from the Odyssey saga, no saga of its own."
Lulke,You miss the original book: Odyssey
SpaceShark01,Elite: Dangerous Odyssey as well. Really rounds it all off.
Nosnibor1020,The AC one makes sense...
Suki6747,"Like, witch one comes first?"
fallenouroboros,You forgot lost odyssey….
Unknown_starnger,that's because you're playing them in the wrong order!
AbCdE693754,You oughtta see deez nuts
ShinePale,[https://en.wikipedia.org/wiki/Etrian\_Odyssey](https://en.wikipedia.org/wiki/Etrian_Odyssey) ?
Cubic_Al1,Sky Odyssey on PS2 was the OG
corvidae21,Gotta read the books first
Captainloozer,"You have to read homers odyssey first, and then it will make more sense"
harkmamill82,Damn you don’t see Oddworld talked about much. Such a goofy fun game.
theblackyeti,Lost Odyssey feels left out.
doe3879,the OF WAR series will probably be ongoing way after I turn into dust
Sundance12,You forgot Enslaved: Odyssey to the West
Sea-Advertising5615,Worm Odyssey is next.
LightKnightTian,Because you need to read the books first... The games are just spin offs! The books are so amazing! But that mf Odysseus doesn't even appear in those shitty games
DMZuby,Anyone remember Twinsens Odyssey?
ABigFatPotatoPizza,That’s cause you haven’t played the 18+ game Od-ussy
Evilmaze,"None of them even understand the meaning of the word odyssey. Ubisoft doesn't even understand what ""origins"" mean because they made Odyssey further back in time than Origins which literally means the origins. Absolute morons."
Nateyman,It's like Final Fantasy. Different every time.
FlyFar3639,Because you need to watch the. FUCKING. LORE. VIDEOS!!! I've told this to so many people. You are obviously not a true fan. Smh my head.
Jupiter_Gamon,Elite dangerous odyssey…missed one 😅😂🫡
tylerlees777,I don’t think you understand what odyssey means
purplich,"As a Palestinian who has no home, an odyssey hits deep"
Dunkygogo,niice
Wildwill6969,You forgot lost odyssey
Muhrasaurus,One of those four games is actually good
Qualster,The only thing you need to know is that Abe is the best!
Dakrys,"You mean, the entire history of fiction?"
7pikachu,"You need to begin with Mario, then AC, oddworld and one piece comes last"
doughnutholio,"Totally ignoring the fifth and most important entry into the fiveology

**Twinsen's Odyssey**"
Lycaon125,Odyssey means a long and eventful or adventurous journey or experience.
